,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.15645626,0.13561809,0.1528998,0.15418336,0.13458489,0.14294417,0.1479829,0.14906092,0.14345248,0.15600155,0.14066285,0.14620176,0.13744205,0.13850717,0.1485781,0.1678505,0.14769408,0.14004637,0.15245478,0.14121954,0.13856515,0.15481742,0.13458622,0.14399458,0.15288341,0.15147096,0.13667734,0.13912553,0.14625336,0.13501112,0.14397275,0.14366503,0.13965294,0.14211681,0.1503577,0.14374024,0.15079047,0.15124618,0.1607176,0.14114475,0.14384642,0.14198849,0.13839072,0.15873712,0.15101983,0.15542515,0.13885422,0.14802866,0.14813694,0.14376947,0.1604263,0.14818262,0.1468454,0.14054096,0.15394537,0.14879617,0.14501375,0.14789173,0.14296807,0.15961275,0.13113248,0.14869265,0.14906454,0.14718758,0.15053828,0.15147448,0.14666128,0.14985715,0.1389259,0.12884147,0.1398218,0.14820078,0.14983508,0.14908583,0.15135361,0.14064771,0.15185113,0.15225142,0.1419844,0.15919866,0.14133304,0.13647845,0.14316222,0.14944267,0.1563272,0.1598233,0.14759189,0.14612919,0.14365046,0.13993508,0.15176517,0.14275236,0.1407929,0.15087172,0.1444349,0.14401391,0.15059187,0.1454403,0.15309978,0.13588896
1,0.1559245,0.1299712,0.19162017,0.14921652,0.2047242,0.12626112,0.18318643,0.1948155,0.12698494,0.19989905,0.12068253,0.11829684,0.125703,0.12311331,0.16927023,0.1343922,0.1399382,0.14914413,0.13385646,0.1714438,0.15231468,0.16479768,0.14792249,0.16219372,0.13220267,0.13189685,0.17092226,0.14094906,0.16943868,0.12828127,0.133805,0.19899103,0.1476655,0.1357176,0.12639074,0.12393889,0.12952848,0.16487575,0.124239966,0.121968836,0.13673411,0.15908168,0.12971833,0.15987644,0.18702033,0.15112104,0.13377406,0.1232231,0.15510285,0.15167904,0.13105047,0.13148627,0.12712914,0.17461486,0.15918395,0.13117309,0.17976445,0.11149577,0.1357679,0.1446962,0.13609177,0.12391332,0.13470864,0.1852403,0.1405538,0.16958588,0.19996937,0.1521588,0.13387428,0.16482463,0.13663569,0.14620617,0.16982774,0.12914747,0.14858745,0.2009061,0.12167966,0.15435329,0.122909054,0.15953083,0.2106615,0.16999972,0.14343889,0.1815045,0.1239379,0.17979705,0.13992274,0.16731828,0.16248846,0.14550132,0.15286258,0.14229026,0.2297655,0.17622113,0.137051,0.1334304,0.12405372,0.1587913,0.1841622,0.12613739
2,0.16450019,0.16458285,0.18105385,0.16943276,0.11563861,0.24025968,0.21403444,0.16464297,0.16890708,0.14057712,0.14743823,0.19702937,0.16814378,0.17836718,0.15131247,0.15352765,0.15839374,0.19685566,0.17484057,0.14003742,0.14882319,0.17082581,0.26909834,0.18050487,0.16638005,0.14694197,0.1346165,0.18677628,0.16185713,0.15208796,0.18274793,0.22653216,0.18042034,0.15228745,0.19328173,0.18674028,0.16172817,0.1743424,0.18200028,0.17703989,0.21455958,0.13366514,0.18786542,0.1406959,0.15361944,0.16578239,0.16218689,0.18249407,0.20179766,0.12196093,0.18940556,0.1887931,0.17329633,0.12713246,0.1759388,0.18259582,0.1363318,0.19474036,0.17760704,0.21025994,0.195893,0.20757306,0.18956995,0.11895475,0.18765289,0.20384675,0.16954844,0.19814755,0.20382464,0.19614631,0.16610685,0.17073205,0.17253834,0.17594294,0.19583383,0.1312852,0.16196167,0.1474534,0.18391415,0.16755363,0.14803176,0.21379569,0.17042229,0.12158741,0.19848531,0.1295734,0.18169269,0.118533224,0.15670149,0.16245642,0.14700103,0.17965229,0.1264299,0.15304916,0.15806022,0.17141573,0.14986086,0.13356301,0.11718723,0.16749717
3,0.12833133,0.12430086,0.17265677,0.12241733,0.15372482,0.25139785,0.16431813,0.1592818,0.15034208,0.16560332,0.11690337,0.15254946,0.11731517,0.1429758,0.11814113,0.12603447,0.11043456,0.17032178,0.121585995,0.19268599,0.13122943,0.16793028,0.19595936,0.17090045,0.14395028,0.12794057,0.17336668,0.17992303,0.1327751,0.21241476,0.15536727,0.13210927,0.15613993,0.161935,0.14073633,0.20430523,0.151906,0.14408502,0.20313281,0.15722778,0.12860505,0.16033857,0.14106998,0.13183182,0.1268564,0.14295077,0.18421118,0.12232493,0.14792064,0.12636048,0.14041914,0.13263716,0.13137089,0.121353745,0.18308848,0.120106794,0.12520018,0.17614183,0.15077272,0.16742131,0.14706701,0.13207453,0.12902118,0.15924412,0.2211127,0.14966062,0.14323492,0.11861148,0.19265118,0.13824375,0.13560373,0.14314024,0.16697514,0.18325424,0.12263214,0.19013295,0.13076524,0.15184689,0.16008808,0.14221188,0.19794661,0.19829509,0.15953597,0.13123542,0.17026518,0.14555714,0.18174557,0.16177604,0.11488508,0.1446034,0.13249664,0.18537302,0.12755497,0.15931848,0.12345151,0.18807542,0.13175999,0.13619225,0.14480276,0.19681564
4,0.1466246,0.15331158,0.18306461,0.1761657,0.1280675,0.13197623,0.1395547,0.1310835,0.22707,0.12230274,0.15840787,0.1651058,0.14583105,0.16631354,0.14725785,0.13017823,0.16244853,0.16045263,0.15614131,0.15445018,0.16146834,0.18691522,0.13043915,0.19626632,0.11932654,0.23088188,0.16467583,0.11765212,0.14184141,0.13279358,0.1374271,0.16532654,0.13763511,0.1335488,0.13768828,0.12208646,0.14339945,0.14566438,0.12671545,0.12033313,0.16169906,0.13604824,0.1752378,0.17905243,0.14354157,0.15157257,0.1790865,0.12980504,0.12696123,0.12763786,0.13088956,0.1330831,0.15537171,0.14522086,0.10957052,0.15454528,0.14407869,0.16200966,0.14580286,0.13717614,0.14233401,0.11288955,0.19176951,0.16798788,0.12804009,0.16840945,0.12189586,0.19011903,0.14411941,0.13591635,0.13536566,0.13266379,0.11747768,0.1418966,0.22290945,0.13844217,0.14251354,0.16199574,0.18548988,0.12990858,0.13052727,0.12981088,0.12072752,0.1242612,0.1315726,0.13277428,0.18768632,0.11498932,0.20681258,0.19034511,0.2215862,0.121327385,0.19702198,0.163887,0.22094366,0.13885358,0.15937546,0.12206996,0.1290924,0.12699495
5,0.17163323,0.14262435,0.13719165,0.1589726,0.12613454,0.14927861,0.187362,0.12916997,0.17964996,0.17049871,0.15469381,0.15198602,0.16492179,0.14265704,0.14954372,0.12675756,0.16781443,0.16979088,0.17146358,0.161656,0.195958,0.19612825,0.16517486,0.15607113,0.15711541,0.16714874,0.16918847,0.15648974,0.16351767,0.14470692,0.14810471,0.1484719,0.17513841,0.16694227,0.15630998,0.16788654,0.2095789,0.17364536,0.18038598,0.22321686,0.18380079,0.16339734,0.13520862,0.12943791,0.15221977,0.13904557,0.17761505,0.2012659,0.18858649,0.19284375,0.14982897,0.16435942,0.14484733,0.17637879,0.18315259,0.1687775,0.15570082,0.17596126,0.1841449,0.18438874,0.1933708,0.14437842,0.16556774,0.17121288,0.16274548,0.20394029,0.15019791,0.1501873,0.19576275,0.18483725,0.13953933,0.16107444,0.16599126,0.1337061,0.16546638,0.23444678,0.18341564,0.13560353,0.17328528,0.11193638,0.16880739,0.14587617,0.16635008,0.15315299,0.2160807,0.13281325,0.120590225,0.12970862,0.15141158,0.16324556,0.15228477,0.17081226,0.13205183,0.16432664,0.16184247,0.1678304,0.1516645,0.14959803,0.14342988,0.18599884
6,0.17598347,0.14429663,0.18835633,0.19801009,0.13925166,0.15772806,0.18893349,0.13468677,0.13190895,0.15219848,0.1381695,0.15707892,0.1533563,0.1607967,0.25308275,0.18375862,0.173993,0.16380827,0.12919027,0.14005288,0.16611677,0.14515138,0.19504113,0.1789345,0.13201281,0.14565954,0.19492339,0.1834259,0.24784584,0.17838502,0.15132454,0.13203694,0.1605242,0.19122666,0.13904992,0.14323421,0.14173967,0.12979898,0.16756883,0.13564414,0.13152355,0.15780756,0.22103226,0.15101337,0.14152068,0.12695509,0.18090679,0.21717548,0.26193726,0.13405313,0.14251232,0.12285794,0.13115625,0.13185927,0.19376414,0.1559435,0.1734036,0.22226614,0.18327822,0.12045117,0.1371801,0.15315476,0.17852162,0.16342539,0.13874462,0.11974579,0.17493266,0.14944059,0.15713553,0.21515878,0.17328912,0.15821701,0.14305547,0.14925574,0.135781,0.19491327,0.21611258,0.13964774,0.16540492,0.14585699,0.16506925,0.17710274,0.18439205,0.12300381,0.12138228,0.1500696,0.16258308,0.16016784,0.17857844,0.12701577,0.14269203,0.12643011,0.16357021,0.160954,0.18585037,0.12448371,0.13237973,0.15984792,0.19294766,0.17555164
7,0.202002,0.15382409,0.15825552,0.14381212,0.1325084,0.14780368,0.18299532,0.26748848,0.19815426,0.14498675,0.1300605,0.13252458,0.13312173,0.22744365,0.1303477,0.15009402,0.12370211,0.12126553,0.16074191,0.14234433,0.17883584,0.14386436,0.1909312,0.12566474,0.14837989,0.17022766,0.13030563,0.19976047,0.13814881,0.13917424,0.14007188,0.137717,0.1218041,0.12737052,0.18056642,0.15362807,0.136025,0.11450371,0.12065083,0.26079604,0.12990804,0.12759627,0.16194719,0.18589014,0.13767847,0.12367803,0.15414721,0.14281824,0.22944534,0.18391502,0.22626422,0.17708504,0.19214296,0.131379,0.13659583,0.113410756,0.17063512,0.16752309,0.17735216,0.15422519,0.13198982,0.14256553,0.14607087,0.1500056,0.1817637,0.13895942,0.13384642,0.15234771,0.11378212,0.18749222,0.14528006,0.1235023,0.12788795,0.14656195,0.18781818,0.10886419,0.14690712,0.14912191,0.21112552,0.17070049,0.17514795,0.15215638,0.19277489,0.17638728,0.12853369,0.18005186,0.1735281,0.16370144,0.117029846,0.13797086,0.14903964,0.16208467,0.14688542,0.17154935,0.17016241,0.13206679,0.1568921,0.13685438,0.1315561,0.12204524
8,0.13084288,0.13097157,0.1732927,0.19993116,0.18041185,0.15660189,0.104490876,0.15835471,0.12910247,0.16014579,0.11829975,0.20155275,0.17539072,0.16930354,0.12390221,0.15138121,0.20785084,0.1763062,0.13739105,0.14374343,0.14050502,0.12842184,0.16705933,0.19007787,0.12975821,0.14736837,0.13286762,0.17540208,0.12663363,0.15425627,0.1305852,0.21101752,0.24115291,0.2013855,0.13036215,0.13356662,0.16168605,0.20159048,0.15515798,0.14810205,0.15217495,0.20650363,0.13251115,0.14119284,0.11884318,0.12370922,0.13067824,0.1824457,0.11798753,0.12161113,0.12894309,0.13574722,0.13569283,0.16132888,0.12494659,0.2072039,0.15682818,0.14128122,0.13876027,0.18674129,0.14811243,0.16067548,0.16313706,0.18345572,0.119536944,0.120531514,0.13562587,0.12132921,0.1278472,0.21826793,0.18602209,0.14485584,0.14029314,0.15194558,0.14798708,0.15725157,0.1468966,0.15628146,0.1830396,0.13708782,0.13332105,0.1269856,0.12703243,0.15622127,0.22011884,0.1288606,0.13392264,0.15764683,0.20270914,0.19726083,0.12910062,0.17584313,0.20181184,0.14079325,0.1564318,0.13194305,0.14083393,0.16515519,0.18236649,0.16954532
9,0.15529054,0.15552807,0.10029256,0.12344607,0.15325862,0.13016258,0.1477451,0.13888192,0.17402314,0.12701212,0.18663594,0.11929762,0.1917627,0.17025968,0.14799051,0.15994288,0.13558899,0.13846403,0.13873315,0.15879995,0.15532452,0.1600428,0.20615731,0.22874308,0.1708354,0.1932884,0.12348281,0.14638954,0.19139422,0.14242062,0.119251475,0.13452467,0.14521849,0.14183395,0.12912908,0.13713084,0.22289243,0.18226874,0.22251911,0.1467914,0.17651431,0.13174695,0.12396124,0.18784577,0.12353651,0.13467696,0.13874692,0.13971847,0.16863817,0.16512693,0.22706054,0.18519121,0.18779194,0.23711377,0.17949294,0.20282656,0.13859841,0.13955228,0.1298767,0.13196811,0.19433206,0.140411,0.16194724,0.22714661,0.1913245,0.12674804,0.122366756,0.14647889,0.15711811,0.13305236,0.16218674,0.112450406,0.15522137,0.15063272,0.12615328,0.2216899,0.13050961,0.1332357,0.124494985,0.26634848,0.12328448,0.16498183,0.11736532,0.20036682,0.1431962,0.15233731,0.120559566,0.17391008,0.18508045,0.1733495,0.1786932,0.14012873,0.13030936,0.12737279,0.1664942,0.16276889,0.14220141,0.1661551,0.13772187,0.12672287
