,0,1,2,3,4,5,6,7,8,9,10,11
0,0.45300782,0.28995258,0.37332594,0.68433946,0.5105396,0.3903398,0.44244084,0.5565977,0.49182332,0.33486232,0.59561723,0.16900796
1,0.18982826,0.26571026,0.39527768,0.4706584,0.4463572,0.48020753,0.27810448,0.39620563,0.46916577,0.2571908,0.31217298,0.3187775
2,0.51004326,0.17755559,0.35389426,0.52339035,0.24260259,0.1262517,0.18302968,0.14152606,0.13454065,0.2635897,0.43221948,0.3276175
3,0.4042706,0.13501957,0.23280579,0.18473214,0.26954904,0.15968278,0.11878437,0.14033024,0.17873172,0.25459516,0.22812438,0.283821
4,0.25531456,0.24768864,0.18796852,0.2050934,0.35989925,0.28531024,0.20203844,0.12916403,0.15633094,0.23362935,0.24054627,0.25627786
5,0.28034985,0.12482142,0.19903108,0.21352878,0.17283589,0.12979618,0.16712496,0.18808508,0.36421308,0.1165924,0.14824289,0.11904314
6,0.32303894,0.17460838,0.20905758,0.20686093,0.21307538,0.22193623,0.22558977,0.12430446,0.118676715,0.29047698,0.18727005,0.14733806
7,0.3404212,0.23439349,0.16627622,0.18316367,0.16768959,0.17376053,0.14107572,0.18388335,0.12938793,0.17765757,0.25479484,0.14617601
8,0.19009958,0.21174376,0.20979866,0.18077573,0.15260774,0.12601838,0.1564616,0.15472028,0.18067741,0.1338246,0.13524613,0.16105606
9,0.24997044,0.19663644,0.1680062,0.15584518,0.12887554,0.12797555,0.11646316,0.22835708,0.15665348,0.2686214,0.20682709,0.31741008
10,0.22543737,0.12724833,0.18959236,0.14323285,0.15775932,0.1253997,0.15185404,0.11152831,0.12823378,0.2321203,0.15419647,0.19553462
11,0.2831697,0.12356186,0.11259728,0.14955266,0.12062208,0.11940834,0.15614131,0.12033776,0.11828742,0.2114427,0.15737024,0.17253558
12,0.25034335,0.13862371,0.12358214,0.12085614,0.11855206,0.19783555,0.10832362,0.118692175,0.13753235,0.11655037,0.12917298,0.22744709
13,0.2326114,0.1057116,0.11003059,0.12597804,0.11414587,0.11459655,0.11400267,0.13750346,0.14985311,0.10911845,0.15725505,0.13712758
14,0.20722452,0.16740711,0.11519745,0.14070125,0.1144492,0.13517371,0.13402788,0.12490558,0.12237488,0.14657953,0.1921707,0.13686016
15,0.29706967,0.13897932,0.108630076,0.14000109,0.14621073,0.11797759,0.11334411,0.108753905,0.113539405,0.17564768,0.18260834,0.12580797
16,0.24989782,0.22866878,0.14357235,0.11473444,0.12162327,0.12087758,0.114817604,0.114194304,0.11839794,0.13081001,0.12847964,0.11275579
17,0.2192914,0.19565894,0.1266122,0.13861567,0.15144013,0.13823411,0.13775875,0.11716333,0.11204423,0.14782576,0.15705056,0.15889649
18,0.23714909,0.14993042,0.13589081,0.12830056,0.1119977,0.13590442,0.114663705,0.14314443,0.15007387,0.13255917,0.120355025,0.124004304
19,0.21197225,0.1563485,0.14803863,0.12993558,0.11954357,0.1304841,0.12159906,0.13767676,0.15053755,0.1648204,0.18827362,0.15553446
20,0.22261441,0.122434504,0.11051224,0.1329743,0.11654688,0.12335085,0.13091911,0.13923034,0.11864316,0.12650213,0.18446895,0.23131998
21,0.22605568,0.13278013,0.10667002,0.1378075,0.1135098,0.10084903,0.14353095,0.1456017,0.13564463,0.1389669,0.14706697,0.1495166
