,0,1,2,3,4,5,6,7,8,9,10,11
0,0.21704605,0.1577618,0.30399916,0.49650094,0.6527093,0.23978078,0.34092432,0.32099116,0.30284074,0.5017877,0.53889,0.12559581
1,0.18855499,0.17776982,0.30591887,0.49340138,0.6182316,0.24068096,0.45932472,0.39897028,0.42925256,0.3942088,0.27958828,0.16899444
2,0.16325529,0.29644608,0.24975218,0.38094348,0.13162944,0.16874403,0.14106931,0.13379724,0.120087475,0.31795874,0.35963085,0.30340996
3,0.25894254,0.1374822,0.25362355,0.23883979,0.28831208,0.15146591,0.13549449,0.18775055,0.12912461,0.12749866,0.12454817,0.12682782
4,0.18499519,0.19381247,0.2995976,0.12844531,0.39749902,0.18028374,0.23127507,0.12607734,0.12295991,0.09780439,0.12045501,0.11775347
5,0.31638443,0.17648864,0.22317854,0.1283074,0.15343948,0.12999108,0.24563637,0.25066745,0.36849877,0.13386615,0.1340802,0.14416532
6,0.22698699,0.2430184,0.25607687,0.12195134,0.27248642,0.19162124,0.2593505,0.12956233,0.123460025,0.27751702,0.15121363,0.14971678
7,0.25771448,0.20892578,0.21182786,0.1369439,0.13276887,0.11482931,0.2039989,0.19514938,0.15374085,0.11920777,0.18997464,0.2252265
8,0.20605591,0.13817999,0.2520318,0.14122757,0.15306972,0.118221804,0.19912432,0.12306998,0.2533741,0.1224337,0.14412764,0.1287576
9,0.18642312,0.15408754,0.20937362,0.15239131,0.119356185,0.15149386,0.12915818,0.23860636,0.24927166,0.20993704,0.23918165,0.18948582
10,0.15738225,0.15850478,0.19500454,0.1185308,0.13081978,0.13374637,0.110892475,0.117456086,0.18807858,0.23628433,0.14179204,0.122807465
11,0.21983615,0.18014234,0.13546024,0.11718354,0.12139103,0.13208847,0.130301,0.12869726,0.15353915,0.12036606,0.11840506,0.11781412
12,0.15873733,0.13894294,0.15316768,0.12530512,0.12844132,0.11794889,0.11805217,0.1263331,0.11561699,0.12122759,0.13695723,0.12586121
13,0.20459302,0.13920867,0.1447923,0.13150206,0.12392892,0.13284916,0.11892989,0.12125626,0.13969277,0.1156745,0.14172372,0.13787046
14,0.18156157,0.14920625,0.14249662,0.14488278,0.10144156,0.1328929,0.132304,0.13723476,0.13702133,0.11758225,0.1354055,0.13225962
15,0.16210026,0.1297565,0.13055415,0.12104207,0.114667006,0.13749944,0.12791114,0.12493638,0.12721372,0.15024474,0.12461868,0.12836994
16,0.21487299,0.15810427,0.16300918,0.114864975,0.13510069,0.11767456,0.1393719,0.11387773,0.11384007,0.12435381,0.14653715,0.15122214
17,0.30292135,0.12967496,0.12392545,0.12854405,0.11968197,0.1112307,0.14270863,0.16532151,0.14852238,0.17139515,0.15280056,0.14154887
18,0.15949893,0.13615042,0.16645904,0.14165804,0.1270841,0.13534999,0.14043076,0.15229139,0.10873072,0.10296574,0.15214717,0.13026345
19,0.17130527,0.1725159,0.13845351,0.14063966,0.1197754,0.13516253,0.1283457,0.13458267,0.1387034,0.1527466,0.1567874,0.14434652
20,0.13016921,0.13282807,0.13496009,0.13864633,0.12358349,0.11033755,0.1323638,0.118859634,0.15113819,0.14804733,0.15542889,0.12727727
21,0.16076925,0.11225997,0.14322126,0.14538744,0.13772093,0.15595679,0.11681822,0.1317031,0.15373579,0.12782505,0.13618219,0.14012782
22,0.14907598,0.11708355,0.13960744,0.13646764,0.12587261,0.114045486,0.11674704,0.11997638,0.15875572,0.13123885,0.14079311,0.12828648
23,0.16987756,0.13347797,0.11250004,0.12568615,0.13437632,0.11948294,0.11594085,0.13771732,0.16365366,0.15196498,0.17204988,0.13190155
24,0.15222363,0.13559781,0.10586205,0.12660629,0.116866566,0.12758735,0.15499161,0.11859729,0.13153328,0.13278876,0.15655744,0.14687909
25,0.1314466,0.11319356,0.11827169,0.14357337,0.11574592,0.12027871,0.12374063,0.12460615,0.1410939,0.1180641,0.16576482,0.12564161
