,0,1,2,3,4,5,6,7,8,9,10,11
0,0.044205125,0.68910503,0.6602709,0.35209835,0.26702642,0.20682171,0.04823004,0.075424105,0.1387228,0.12826154,0.22761619,0.20945099
1,0.13675158,0.055885673,0.016770534,0.08388268,0.15637647,0.0628277,0.124190144,0.106913336,0.05124311,0.06351156,0.21302946,0.29529166
2,0.39493707,0.061264113,0.03694914,0.05529182,0.0387313,0.04170274,0.0947997,0.074661545,0.107746825,0.073883325,0.096822284,0.2957222
3,0.10603614,0.07322026,0.032926995,0.062451743,0.03961146,0.06930822,0.037971243,0.050971813,0.09658833,0.07184899,0.29209477,0.19082849
4,0.08851019,0.0466175,0.040661156,0.048129402,0.039799925,0.065702125,0.09128069,0.05122818,0.074774474,0.064074025,0.18363674,0.0857743
5,0.06526823,0.09427196,0.03927149,0.06995566,0.03510117,0.04850222,0.048063982,0.12483238,0.09433498,0.06466678,0.12355169,0.10925767
6,0.18515174,0.092454255,0.026348703,0.052347157,0.045226563,0.044046506,0.038772777,0.040237844,0.048029378,0.09176824,0.04612629,0.13358058
7,0.054608226,0.05244978,0.05493807,0.07738755,0.04090123,0.04112748,0.035017397,0.092162214,0.040989876,0.050666735,0.15702581,0.14714298
8,0.103810966,0.11790094,0.037797734,0.05311752,0.036208868,0.05287338,0.055255298,0.04676186,0.041041177,0.046201784,0.043594413,0.12292586
9,0.07283774,0.031929728,0.038583048,0.045782156,0.045680165,0.06682405,0.045059264,0.05650701,0.046375707,0.04937484,0.066497795,0.06741768
10,0.06564593,0.09240271,0.038277067,0.057746552,0.036145166,0.055108383,0.044174258,0.05172695,0.058739632,0.07386142,0.10285953,0.122350335
11,0.08453395,0.044060327,0.05255752,0.059655868,0.05968064,0.03929395,0.0420955,0.054962333,0.048556104,0.045800794,0.10016666,0.086652294
12,0.061892007,0.08257265,0.05663941,0.04715945,0.054217335,0.049172085,0.062581494,0.042533718,0.050036542,0.05387819,0.06736626,0.12016445
13,0.060922414,0.032500777,0.032569848,0.045991305,0.04443786,0.06558483,0.04156294,0.04825803,0.08926174,0.055465057,0.13325696,0.09031848
14,0.09189276,0.034712996,0.09042604,0.0497233,0.05881458,0.040171344,0.044289075,0.048987746,0.042827267,0.058588706,0.08188548,0.07943554
15,0.06747518,0.034426473,0.04551506,0.04461416,0.040502567,0.06517222,0.047099635,0.046235748,0.047214113,0.12842835,0.12661286,0.0591275
16,0.063137814,0.026621284,0.041411012,0.056543186,0.04905598,0.044558015,0.05195555,0.037993245,0.047034685,0.043722704,0.06649382,0.08163043
17,0.07874927,0.040868584,0.060902692,0.04761896,0.039924007,0.046145536,0.04597433,0.048890628,0.05028377,0.04023297,0.052394457,0.06730262
18,0.13275336,0.039572492,0.04193211,0.069271095,0.047224104,0.04040674,0.046080966,0.04596108,0.044954937,0.098666355,0.09832537,0.11626713
19,0.06583281,0.034018684,0.0487903,0.05345672,0.04104112,0.042613402,0.05139825,0.04772823,0.041978538,0.052406654,0.072390944,0.13045534
20,0.07456954,0.028132282,0.0517429,0.052076273,0.048080627,0.044354353,0.043134626,0.048644885,0.048887014,0.05583005,0.058671076,0.059847303
21,0.097592816,0.09608292,0.044305593,0.050086383,0.04510641,0.06035361,0.05607168,0.04645368,0.05303732,0.06451531,0.04622614,0.07975788
22,0.070412494,0.04023335,0.048776794,0.050776433,0.046936758,0.04592979,0.061715174,0.052516628,0.051083207,0.0506103,0.062563725,0.064661264
23,0.0914683,0.046515245,0.0938037,0.052535135,0.053258102,0.05072525,0.05050759,0.0452337,0.06353501,0.05462948,0.046139266,0.09439327
24,0.10036487,0.030958625,0.08966644,0.044215284,0.045102596,0.045668796,0.04908093,0.062057182,0.039067492,0.043823205,0.070510186,0.09558039
25,0.06728995,0.037597347,0.050833263,0.05295868,0.061150085,0.046888933,0.083781846,0.052895527,0.05026855,0.049076814,0.08741705,0.08345618
26,0.08775449,0.036572643,0.12986699,0.04136839,0.03665216,0.04282655,0.046653837,0.043980163,0.04957763,0.053864464,0.048124462,0.12680706
27,0.07172985,0.035994466,0.073421486,0.04881271,0.063735284,0.049075283,0.07873247,0.060966037,0.05101298,0.08742118,0.043274127,0.044546515
28,0.072481334,0.032338884,0.06579236,0.068755925,0.05863321,0.04834153,0.058095235,0.045687888,0.06664071,0.07744585,0.05191668,0.067521475
29,0.07259527,0.033059124,0.07471688,0.042472713,0.042331494,0.042390086,0.053649537,0.052422754,0.041452263,0.052820843,0.042914897,0.061125036
30,0.07128523,0.033386424,0.04946176,0.054138504,0.04392672,0.053749587,0.04964836,0.044070985,0.07366835,0.052147336,0.043542024,0.04423327
31,0.07113609,0.035679135,0.040637866,0.053048287,0.042465616,0.055065226,0.05079358,0.04505125,0.051508863,0.046429664,0.05650725,0.047097977
32,0.072261795,0.033649832,0.0494127,0.054455385,0.042177957,0.04852098,0.046673723,0.040257342,0.045233864,0.045362905,0.0645573,0.04232129
33,0.075995736,0.044097748,0.04822606,0.05200654,0.043887008,0.046280578,0.058229174,0.062220484,0.04718142,0.047081437,0.06597175,0.052470308
34,0.08286412,0.037962392,0.067157604,0.07979618,0.05801625,0.04703452,0.052121267,0.050339,0.05722709,0.055536218,0.08230537,0.06326229
35,0.078407474,0.042551786,0.0906034,0.059931282,0.05590739,0.05982388,0.04824983,0.052535288,0.050450653,0.05931448,0.055188626,0.06915439
36,0.07927143,0.06400575,0.058692973,0.06180784,0.05386676,0.0722021,0.05537709,0.049112175,0.049187306,0.04559662,0.055726696,0.10185592
37,0.07003571,0.040065933,0.05130981,0.04353071,0.041348785,0.049802788,0.04439521,0.057657223,0.051016275,0.07763855,0.04934213,0.054022357
38,0.09343522,0.03501514,0.10796032,0.04767612,0.044665623,0.047242697,0.04449458,0.045892265,0.050192963,0.051245563,0.06094857,0.11036297
39,0.07443909,0.046350583,0.049099356,0.054290686,0.049544368,0.040971927,0.05400261,0.05089797,0.046186395,0.050249822,0.06427315,0.05455344
40,0.08356397,0.040457103,0.047926217,0.05047552,0.038380243,0.04841619,0.057085443,0.05514112,0.052030288,0.043593023,0.05941199,0.102972634
41,0.07561586,0.03787736,0.097234674,0.052193783,0.042448703,0.04977741,0.054339446,0.052526657,0.048921097,0.051368013,0.060085274,0.08666778
42,0.07530265,0.028080806,0.04901206,0.054952618,0.052432917,0.06687277,0.051966034,0.054478843,0.04788321,0.073263735,0.058415674,0.034297206
43,0.088902265,0.034702946,0.04306504,0.059801456,0.04538091,0.054646686,0.050792176,0.050505906,0.04993017,0.077867895,0.045039587,0.05167182
44,0.08209357,0.03671049,0.087180786,0.049605004,0.05232664,0.04410006,0.05777529,0.057450723,0.0568667,0.04388623,0.064412646,0.047012947
45,0.07343447,0.036195327,0.05248415,0.057174966,0.04715417,0.077215485,0.05012601,0.055803485,0.04779719,0.044254813,0.039063584,0.07576588
46,0.08014797,0.039195947,0.06554034,0.042944252,0.046284683,0.053302623,0.049374074,0.04638545,0.055744022,0.061592557,0.05301148,0.06137054
47,0.0656276,0.046170395,0.042925574,0.045708425,0.051142093,0.043808613,0.06506161,0.050119136,0.0567211,0.073799804,0.07295192,0.037402432
48,0.07631795,0.036796425,0.041718148,0.05139062,0.05486605,0.04437026,0.053071465,0.056229718,0.05341894,0.039979592,0.06055089,0.0431669
49,0.084134795,0.03402648,0.04460984,0.07954308,0.05010958,0.051255047,0.041763104,0.061789162,0.043839198,0.05115266,0.06502462,0.05798176
50,0.07901878,0.031943902,0.049666863,0.060298175,0.05062823,0.057434257,0.053629093,0.051423844,0.07342474,0.057491895,0.052761048,0.09900984
51,0.0811936,0.031120485,0.096415736,0.044994045,0.061300833,0.04665231,0.059954107,0.04703386,0.04654163,0.04209842,0.049530428,0.04885806
52,0.083050966,0.03467608,0.056099366,0.051239714,0.051843863,0.056063164,0.047908183,0.05717007,0.047171116,0.053406004,0.048594624,0.0643491
53,0.08188262,0.038876154,0.09758222,0.051593907,0.053680614,0.05543478,0.0644591,0.058751337,0.057567474,0.04540403,0.04839409,0.05010912
54,0.076180324,0.036486454,0.052457817,0.04843736,0.04236599,0.04949675,0.06374437,0.06183119,0.047762387,0.04709991,0.054644115,0.073423095
55,0.08094571,0.038528845,0.04546168,0.04959046,0.051705953,0.0484666,0.053500082,0.04521331,0.049780156,0.046606664,0.05471801,0.04244461
56,0.07821672,0.046684146,0.07100453,0.04331459,0.047792453,0.056833923,0.058296155,0.046040513,0.042052746,0.048113823,0.04419715,0.05176699
57,0.0791004,0.041961573,0.048218198,0.06088335,0.045538463,0.054751366,0.05829874,0.052088168,0.04970697,0.04386942,0.04089657,0.088753894
58,0.09273808,0.03140776,0.06668872,0.05390914,0.04034284,0.047343574,0.05363369,0.045430306,0.05950761,0.051973626,0.049263705,0.038954135
59,0.08439492,0.041778076,0.048368227,0.04836067,0.054632574,0.057795253,0.04782308,0.059803244,0.06601731,0.044935763,0.054575574,0.049278762
