,0,1,2,3,4,5,6,7,8,9,10,11
0,0.59184843,0.17635995,0.24901459,0.15753236,0.21856286,0.31470114,0.16056235,0.25332615,0.26753718,0.3260312,0.27021587,0.23696832
1,0.20677859,0.21273993,0.250759,0.14358367,0.17739889,0.22119658,0.13527979,0.17905775,0.36902153,0.23771681,0.20787275,0.19550832
2,0.47766298,0.1673258,0.16626272,0.1234615,0.14197241,0.14823684,0.17700589,0.18558708,0.14700058,0.15962358,0.19784625,0.19628395
3,0.249213,0.11987095,0.2406403,0.17502925,0.12139896,0.15470524,0.15690668,0.18014908,0.11055566,0.18738998,0.1595744,0.12842996
4,0.30919552,0.13489746,0.22564265,0.15372618,0.14629488,0.15948817,0.12545241,0.1502835,0.125855,0.12084664,0.13288303,0.11750593
5,0.21470709,0.1470157,0.21202892,0.12245792,0.10600986,0.14856248,0.13197549,0.12708655,0.17355171,0.14165771,0.116301626,0.11262294
6,0.25663581,0.13206215,0.258768,0.14940317,0.117777176,0.13706832,0.13431314,0.1613162,0.12207532,0.16741164,0.1347277,0.12721536
7,0.18311568,0.13062248,0.20466833,0.12620482,0.1378376,0.14712766,0.16177014,0.1344455,0.11635779,0.14492774,0.12692441,0.15741701
8,0.21051934,0.23483184,0.18948078,0.123497196,0.1204133,0.17852819,0.14919207,0.15392645,0.13139026,0.13480592,0.12943237,0.112036414
9,0.1829176,0.13267955,0.14073627,0.122542605,0.12599963,0.22254616,0.14685006,0.11716018,0.14297113,0.16324781,0.12136177,0.16311206
10,0.2705754,0.16661891,0.15408194,0.11120434,0.12595531,0.16277146,0.18384919,0.1690005,0.123780094,0.1746676,0.13843499,0.15086982
11,0.1780662,0.14068869,0.18981202,0.136234,0.11781187,0.213728,0.13146344,0.16040891,0.13773163,0.12612191,0.11774771,0.10883161
12,0.16175732,0.13086036,0.12535317,0.13782266,0.16106762,0.18669142,0.16380814,0.17723167,0.12654543,0.15068214,0.13986601,0.12764746
13,0.18709701,0.14434227,0.14607508,0.14406319,0.13400805,0.14346771,0.1593845,0.15166646,0.12919319,0.119055144,0.12088631,0.13480954
14,0.13804701,0.11715655,0.16733956,0.11953073,0.1522024,0.20527045,0.16263184,0.1557589,0.1573014,0.14214304,0.12118,0.12802194
15,0.19514944,0.14954495,0.15427461,0.13737005,0.135978,0.2018665,0.1874176,0.13877802,0.12522179,0.13245848,0.14314543,0.110498965
16,0.20663121,0.11966802,0.14102012,0.12573157,0.12862954,0.17402138,0.15921684,0.23184273,0.1348576,0.12294052,0.12053959,0.117116876
17,0.14549476,0.16195813,0.1353099,0.114756525,0.13673207,0.15328565,0.16702692,0.17993152,0.11693635,0.13255224,0.13396956,0.11805476
18,0.19004145,0.13892956,0.10757649,0.104467005,0.118899755,0.20446992,0.11942613,0.13714418,0.15167831,0.14422725,0.12489239,0.14360183
19,0.14153934,0.12147024,0.14914533,0.11687704,0.137837,0.18145664,0.13389839,0.14707476,0.12975958,0.14483406,0.13054323,0.1327301
20,0.19971107,0.14833981,0.13332623,0.13144985,0.12729606,0.21208237,0.17180187,0.1685869,0.11703645,0.13160998,0.15871313,0.12715468
21,0.18280344,0.12869349,0.12257303,0.13514125,0.11331472,0.22879438,0.17284557,0.19249284,0.13606645,0.123277664,0.14224546,0.112025574
22,0.16039245,0.14785482,0.11070377,0.14046048,0.1286035,0.21593443,0.12763754,0.12973101,0.12762187,0.1039343,0.13266602,0.12338702
23,0.18731216,0.14252758,0.112553015,0.15191117,0.12525213,0.21010454,0.14092956,0.22849238,0.1604745,0.10720487,0.13911557,0.12241749
24,0.15017474,0.12819459,0.123095736,0.13574338,0.13576576,0.23278877,0.15196604,0.13751638,0.15794402,0.13020739,0.11672171,0.13823587
25,0.19216904,0.12618697,0.12621069,0.13171588,0.110390045,0.18079644,0.14284417,0.15351136,0.13049844,0.1269474,0.14155805,0.116436034
26,0.15843712,0.11610585,0.1590827,0.123152316,0.14894874,0.19717275,0.15039195,0.12664558,0.16078039,0.11915833,0.12030345,0.12814066
27,0.1382323,0.10795219,0.15306456,0.11939579,0.1431448,0.21992159,0.13931635,0.11990529,0.12968338,0.14880899,0.12019986,0.11465356
28,0.21985948,0.14671578,0.13711832,0.1305644,0.14748587,0.18164545,0.14909108,0.15503514,0.13437016,0.12063882,0.10372285,0.12580591
29,0.15615624,0.13482448,0.1198609,0.11461601,0.12015471,0.1326283,0.17216703,0.11506332,0.13506368,0.10529996,0.11674293,0.14427641
30,0.12542488,0.13057148,0.15096945,0.106947064,0.13518709,0.13375673,0.13319647,0.12167329,0.14983723,0.12762958,0.11935668,0.110916235
31,0.19048367,0.106199324,0.12609676,0.11577539,0.1464315,0.1582525,0.12696451,0.14930628,0.11441116,0.11989284,0.14966616,0.119607344
32,0.18987969,0.11773175,0.12144911,0.12941837,0.1432856,0.1532216,0.12749152,0.14453119,0.1303785,0.1547841,0.121435285,0.13741119
33,0.16870867,0.15486744,0.1390454,0.14531054,0.14394097,0.14908417,0.16078064,0.15102303,0.1351065,0.12325324,0.12621132,0.12126963
34,0.17146134,0.122552946,0.12247601,0.1256753,0.12450712,0.1482363,0.12928057,0.13382292,0.14567354,0.110884935,0.1298381,0.13560057
35,0.14328559,0.11336318,0.111720234,0.13144445,0.14353853,0.17769337,0.13431528,0.11999752,0.13060635,0.12944937,0.12550995,0.10682104
36,0.12675112,0.16524568,0.13198912,0.12490524,0.13663132,0.11302263,0.14346717,0.13935494,0.16991487,0.12735693,0.11130754,0.1113119
37,0.15214276,0.11189394,0.12342487,0.11833249,0.12005447,0.1297866,0.16141531,0.15218703,0.17045075,0.12352201,0.14157957,0.1601215
38,0.13701284,0.13208738,0.12766896,0.10822289,0.12956756,0.15462062,0.12006225,0.13818908,0.16953489,0.1094477,0.13076901,0.12052229
39,0.14517519,0.12427938,0.12494938,0.11528146,0.1273762,0.12418772,0.14030524,0.12224832,0.13139743,0.15591761,0.12425642,0.105673544
40,0.17454201,0.122499146,0.13424157,0.10647827,0.1219711,0.13076648,0.15079576,0.118711054,0.13846594,0.11822855,0.11992213,0.12769367
41,0.17820337,0.13657875,0.14717257,0.14055857,0.12890476,0.134228,0.13651912,0.16390145,0.18655658,0.1327243,0.12508161,0.13357036
42,0.13782169,0.12979133,0.13810515,0.11129935,0.13089305,0.119484745,0.13676848,0.12312245,0.13651966,0.1179226,0.10871996,0.11425914
43,0.14591974,0.1437418,0.13287354,0.11605834,0.13712701,0.1731045,0.13964069,0.16602653,0.13707957,0.12590094,0.13150485,0.12434222
44,0.19523238,0.12005711,0.1515642,0.12038691,0.15029629,0.13471891,0.17243218,0.12604956,0.14599794,0.10854451,0.11773068,0.11128632
45,0.13570017,0.1263982,0.14567752,0.17842819,0.14879733,0.13125901,0.1484316,0.12685415,0.14576538,0.15662703,0.12558685,0.11007262
46,0.15907848,0.13784432,0.13247846,0.13542432,0.12735318,0.13315521,0.14885536,0.1624752,0.14806478,0.13660778,0.118124455,0.11995857
47,0.12830697,0.14087467,0.122011855,0.13907303,0.11522616,0.13377985,0.13800566,0.14899701,0.17618471,0.141845,0.14002225,0.12891951
48,0.15460135,0.12962145,0.113017514,0.118064135,0.12302847,0.18337531,0.16951975,0.15461501,0.12933598,0.1263648,0.13640234,0.09921199
49,0.16411285,0.12732898,0.15789384,0.115885295,0.14624985,0.1459227,0.1552131,0.15577142,0.12815188,0.13063487,0.13574518,0.1464538
50,0.16450875,0.122598775,0.12913226,0.119937316,0.1387589,0.12790577,0.18099138,0.1549437,0.1620428,0.1431695,0.13099982,0.1108067
51,0.14699046,0.13055979,0.13074811,0.12638001,0.12765329,0.13401109,0.17117587,0.12414071,0.20657134,0.13254645,0.12774032,0.13268949
52,0.14152236,0.1327918,0.13869591,0.14203711,0.13775179,0.13871881,0.18234146,0.1407082,0.1603879,0.14337876,0.14135322,0.11095852
