,0,1,2,3,4,5,6,7,8,9,10,11
0,0.25324002,0.15218733,0.31276536,0.51060313,0.60125065,0.24968249,0.33422643,0.3566022,0.30958447,0.5226894,0.21410765,0.18091406
1,0.21784206,0.25882474,0.31774497,0.5718613,0.603201,0.16894001,0.2845152,0.24245298,0.20872611,0.18354598,0.5572151,0.14813869
2,0.24746169,0.15690139,0.18967806,0.21016224,0.3838025,0.23466378,0.36666167,0.37136668,0.4314242,0.27055347,0.16158582,0.1351322
3,0.17474952,0.18560126,0.23644857,0.3024581,0.1678008,0.108110964,0.12738112,0.19566429,0.23528557,0.23213525,0.3114872,0.17409626
4,0.19669694,0.28912324,0.13837446,0.17745191,0.20582277,0.12603824,0.11110236,0.14171311,0.1608493,0.29549217,0.15118353,0.17896268
5,0.16175428,0.2682177,0.21555963,0.21188915,0.120251864,0.1243929,0.14100061,0.13813594,0.11865631,0.1482793,0.14540794,0.15091056
6,0.14409825,0.11468375,0.21386865,0.1165932,0.115992695,0.11444242,0.12782545,0.13030154,0.14354478,0.13614775,0.13420045,0.12876065
7,0.28257662,0.22852585,0.25029114,0.15418792,0.54647744,0.12137042,0.13086866,0.1235484,0.15373808,0.18332532,0.12549794,0.16039483
8,0.17890534,0.21364468,0.16785592,0.15480387,0.1409636,0.13298167,0.23106892,0.12554193,0.1502478,0.16755293,0.1476,0.20139767
9,0.28956926,0.24536307,0.21074681,0.12649035,0.20678209,0.11430352,0.11915349,0.12380086,0.12363548,0.12208836,0.2503862,0.1490333
10,0.1693766,0.22057599,0.18438599,0.13250633,0.123880774,0.20353195,0.32339382,0.13345417,0.12875697,0.1429158,0.12310463,0.1781323
11,0.20470656,0.17093879,0.19242689,0.153777,0.13326284,0.12315327,0.12102404,0.16200815,0.115591936,0.12533034,0.12624723,0.18217722
12,0.275155,0.18763581,0.22527501,0.13141853,0.11071222,0.123726055,0.17007565,0.32515055,0.20538455,0.123905756,0.16000058,0.16666077
13,0.14904071,0.13916518,0.15714389,0.13063338,0.11834637,0.102597594,0.11925201,0.18760453,0.11877543,0.13344711,0.134927,0.14361691
14,0.19489911,0.1368189,0.19679199,0.16269358,0.12909633,0.12356907,0.11695149,0.13035864,0.14511006,0.1612249,0.14082025,0.30578586
15,0.20422599,0.25731423,0.13334653,0.13847136,0.15831135,0.10826664,0.15373114,0.12666422,0.28264016,0.15036339,0.13671258,0.16586317
16,0.16773349,0.15246612,0.1510894,0.1332323,0.1150609,0.15649453,0.11981054,0.1477068,0.13886806,0.1379174,0.13158004,0.15894082
17,0.24780172,0.16579454,0.14962499,0.12522021,0.114911295,0.10919359,0.118456446,0.12962808,0.11045311,0.13863783,0.1397521,0.18856448
18,0.2547614,0.12675203,0.2292364,0.122586854,0.12941374,0.1217959,0.15583618,0.113328286,0.11145293,0.14746308,0.13467766,0.15378305
19,0.18771873,0.12009719,0.11263983,0.14402552,0.12050211,0.1287688,0.12176709,0.11695993,0.11360223,0.12532581,0.14230642,0.15651742
