,0,1,2,3,4,5,6,7,8,9,10,11
0,0.45300615,0.28784555,0.3721431,0.68622535,0.50748867,0.3893871,0.4393811,0.5567233,0.4891865,0.33585903,0.5942494,0.16511215
1,0.20398438,0.26582748,0.39387527,0.46713838,0.43695617,0.47487667,0.2768836,0.38992602,0.46411592,0.24064846,0.30190334,0.33551213
2,0.4875893,0.19384651,0.3509686,0.52366805,0.24868919,0.121111,0.1716964,0.13920109,0.13154101,0.2640972,0.4275606,0.31740618
3,0.39042357,0.13227352,0.23139983,0.18828306,0.26097536,0.15812573,0.119596675,0.13833177,0.17714277,0.25335407,0.2253872,0.31114754
4,0.23858184,0.16146974,0.17243025,0.1762209,0.36076316,0.27413785,0.18175063,0.12759906,0.17505343,0.23959062,0.25874546,0.2515566
5,0.29689914,0.19874227,0.17986797,0.2217617,0.23353389,0.12991032,0.18040785,0.18963934,0.35954106,0.109932005,0.13102627,0.12553836
6,0.24009494,0.17218977,0.20473334,0.19943322,0.16901194,0.2801104,0.22793664,0.1311859,0.12415253,0.28317165,0.18708223,0.14185886
7,0.3226681,0.21035564,0.14256454,0.19849396,0.17171037,0.118524455,0.10670489,0.15187216,0.12445542,0.17075723,0.28154567,0.16798632
8,0.2271788,0.21254466,0.19043128,0.17677352,0.13948646,0.11702965,0.13927522,0.14633527,0.12939619,0.14751725,0.15703689,0.17894457
9,0.20395347,0.14522,0.15417124,0.17584184,0.13679959,0.135956,0.14495483,0.23756807,0.22692986,0.2012884,0.16514127,0.30192515
10,0.35682338,0.24523398,0.13803636,0.16425055,0.15360133,0.13106366,0.14648438,0.119253665,0.12951355,0.2667112,0.14637882,0.24603571
11,0.24086569,0.13809337,0.17805703,0.15389293,0.118928604,0.12013844,0.1543974,0.113859415,0.13866876,0.22386682,0.15994495,0.13356276
12,0.22790967,0.13330473,0.12302635,0.14628947,0.12380332,0.18280326,0.10704517,0.116407484,0.13157989,0.14603096,0.18685047,0.2101319
13,0.28158838,0.11571065,0.13305382,0.116351895,0.14239523,0.12075752,0.14834553,0.12078498,0.121985495,0.13138157,0.12999114,0.12199718
14,0.2355043,0.1686504,0.11683781,0.15503138,0.13942519,0.14703491,0.14898787,0.11148284,0.12345689,0.119892314,0.16501296,0.14018315
15,0.21765357,0.14024183,0.11745763,0.12886007,0.14059442,0.18764615,0.11030352,0.13195963,0.1084663,0.13488989,0.1569956,0.18033619
16,0.2601773,0.15755846,0.118364885,0.10881926,0.12319963,0.124832705,0.13144055,0.13754301,0.11051025,0.14240733,0.1193997,0.1744972
17,0.26608124,0.22400352,0.110379666,0.13663039,0.1318514,0.11106636,0.1163152,0.15094247,0.1719636,0.17353776,0.16832438,0.11579026
18,0.23845488,0.17453936,0.117081985,0.106169686,0.13918948,0.110150725,0.121628344,0.13342164,0.13788317,0.12083614,0.12515596,0.15247416
19,0.2523854,0.1520909,0.12827444,0.104569085,0.12725286,0.14639954,0.12371087,0.12169801,0.11358134,0.112325355,0.19520639,0.13065416
20,0.26080763,0.16045547,0.11852093,0.14518617,0.15358181,0.1442684,0.12628955,0.13298577,0.11514978,0.14202751,0.1531722,0.16246863
21,0.30584347,0.1531642,0.13153856,0.15522921,0.13023786,0.13326423,0.1083259,0.14887872,0.14558494,0.12821673,0.19062531,0.18760794
22,0.28087348,0.11857299,0.11847091,0.11104244,0.12551911,0.11128333,0.12998483,0.17618987,0.122004956,0.13778883,0.13579045,0.14984395
23,0.22747162,0.15829116,0.13593546,0.13068154,0.1401445,0.12748627,0.1506895,0.15061876,0.15478924,0.11451855,0.11050057,0.11539051
24,0.29098806,0.17910507,0.12388525,0.1568568,0.119660825,0.12685049,0.1350424,0.14979747,0.14220127,0.115040496,0.119529605,0.12332703
25,0.22801596,0.12526315,0.12242567,0.12051137,0.15667674,0.11440184,0.15729827,0.14986256,0.14248323,0.17466877,0.14837307,0.13705248
26,0.26282758,0.14096293,0.124767244,0.13493824,0.13237643,0.1331925,0.12685849,0.16715449,0.1288665,0.12526204,0.14868136,0.13079304
27,0.25105703,0.13076708,0.1165248,0.10267767,0.106549285,0.15502551,0.14514148,0.17890114,0.13415787,0.11651401,0.114314675,0.15163912
28,0.23349926,0.1447753,0.12775457,0.12712394,0.1199979,0.1264157,0.13828751,0.124038905,0.14332272,0.11939353,0.13082099,0.13880062
29,0.1985536,0.13281009,0.14322065,0.1179457,0.16637298,0.119632624,0.1488826,0.15503588,0.12903781,0.11634066,0.116497874,0.20527744
30,0.26131022,0.14370848,0.11986961,0.12808408,0.11590621,0.12443636,0.19826886,0.13003185,0.14446883,0.11742934,0.1300383,0.114016876
31,0.24903688,0.13350481,0.12034817,0.1787371,0.11049117,0.118682645,0.16046366,0.17085531,0.10701529,0.14146481,0.13516916,0.1350688
32,0.16359556,0.14368382,0.13272741,0.12114446,0.13461643,0.13906157,0.16163191,0.16064626,0.15265583,0.13085437,0.12829736,0.10688793
33,0.22028442,0.14834693,0.12436765,0.13625172,0.1185545,0.13878405,0.1479501,0.14625561,0.13604778,0.11140208,0.130482,0.12667833
34,0.23849641,0.14754368,0.124482185,0.15183929,0.11520767,0.13745084,0.13868438,0.18032764,0.1747534,0.1317951,0.14940579,0.13702312
35,0.26161122,0.14427471,0.10550997,0.13878605,0.123189285,0.1287478,0.14989021,0.16283105,0.12719095,0.12085325,0.1159946,0.14172325
36,0.18132423,0.12662284,0.13587588,0.14130655,0.11406311,0.16840264,0.13647461,0.14965636,0.15678,0.12424393,0.12576132,0.12608597
37,0.23299007,0.15101843,0.0999144,0.113565214,0.10701873,0.16257669,0.12691016,0.16142085,0.14293876,0.14044182,0.11769984,0.1088764
38,0.19519487,0.11646719,0.13982172,0.1171374,0.123505875,0.17559779,0.16330948,0.14778982,0.1618204,0.124829374,0.12196551,0.1204422
39,0.18044592,0.15513766,0.12863961,0.11994214,0.1484831,0.13466117,0.1937871,0.19053681,0.12445809,0.12616402,0.104607254,0.12955579
40,0.20825964,0.1508206,0.123435326,0.13431847,0.106869176,0.13502908,0.15442076,0.13036323,0.1332144,0.123443365,0.12696314,0.1304823
41,0.14567797,0.13302708,0.12291108,0.12941177,0.11509345,0.11283896,0.12589297,0.15925807,0.1204906,0.11967435,0.114544086,0.12144954
42,0.18622702,0.13358998,0.11545124,0.12544024,0.1204555,0.15113172,0.17293257,0.17782256,0.13983199,0.13785127,0.13230996,0.1223779
43,0.1768338,0.15336764,0.12630355,0.13199651,0.12895027,0.12563173,0.1625706,0.14424103,0.13356338,0.12499201,0.116823,0.14084001
44,0.18441066,0.12142901,0.13355787,0.1151737,0.15017673,0.1394816,0.13994697,0.21944994,0.13697165,0.109840974,0.1096801,0.12510708
45,0.15960258,0.12865789,0.116672084,0.1336701,0.11916823,0.13657308,0.15967359,0.16250004,0.11667733,0.12164431,0.10509029,0.1308362
46,0.17005083,0.15547967,0.118031904,0.14170477,0.121909775,0.11913683,0.1714128,0.1708461,0.12263805,0.11899347,0.11174881,0.13592966
47,0.19641413,0.13826843,0.109603696,0.13594759,0.1624785,0.15749833,0.16537718,0.15292612,0.13901423,0.15998897,0.112413555,0.11450021
48,0.18257013,0.14242302,0.12927914,0.13874035,0.1187658,0.16175087,0.1565332,0.14632039,0.13593684,0.14262033,0.13346523,0.15242574
49,0.21622798,0.11939894,0.13472365,0.11872928,0.122623935,0.12049136,0.1837567,0.15589704,0.13175943,0.12908214,0.10515587,0.1574809
50,0.18434998,0.15894745,0.12697749,0.13822441,0.13330016,0.18717624,0.20418516,0.17046584,0.12095469,0.13395378,0.1281205,0.11477536
51,0.16880028,0.12761074,0.1379364,0.1295851,0.14359334,0.13863501,0.16416235,0.15477088,0.120962,0.14945276,0.11502182,0.14574184
52,0.20337497,0.12546796,0.1077201,0.12058878,0.14226678,0.12908716,0.13121876,0.17543826,0.1303988,0.13161749,0.11425801,0.11543837
53,0.19772033,0.15720059,0.13161467,0.10908918,0.12675071,0.18443413,0.19344741,0.18285981,0.14890578,0.12509874,0.12193393,0.14175698
54,0.2851611,0.13181922,0.12484543,0.119084075,0.13201779,0.12394208,0.18114397,0.18911839,0.17446786,0.12165022,0.14314666,0.14312236
55,0.16248624,0.12939554,0.123343736,0.12343331,0.13571844,0.14219059,0.18084913,0.17823255,0.1540662,0.14493364,0.11867502,0.11494233
56,0.22291352,0.124404214,0.105545476,0.13066405,0.14161949,0.12878045,0.147292,0.13988128,0.12610975,0.115030944,0.12326425,0.12199429
57,0.16082953,0.13173462,0.11153428,0.11247754,0.12719811,0.16207294,0.14710446,0.13625333,0.14667962,0.12011249,0.13934131,0.12111124
58,0.17031479,0.11928423,0.11499075,0.11575915,0.12582344,0.1745592,0.17608267,0.13944276,0.1873641,0.14772724,0.11182319,0.11728749
59,0.17221984,0.12009447,0.121986754,0.12500285,0.12846571,0.12107146,0.18846032,0.1803025,0.10919809,0.12384149,0.12787384,0.13844305
60,0.20925197,0.14542688,0.11604686,0.109716296,0.11952542,0.1435566,0.15379037,0.18025212,0.13956338,0.13311428,0.12609857,0.120406434
61,0.17236902,0.12778977,0.116030686,0.12681141,0.11412846,0.18984029,0.15896815,0.16564414,0.1308991,0.14343381,0.12624565,0.16014388
