,0,1,2,3,4,5,6,7,8,9,10,11
0,0.31057453,0.24856499,0.21540642,0.18343067,0.17566152,0.26365066,0.22155802,0.19450141,0.2355362,0.2339198,0.21428227,0.21403426
1,0.22138718,0.19775718,0.2614735,0.28165576,0.1922015,0.15832184,0.14354426,0.22464412,0.1906141,0.20726876,0.14966676,0.14952423
2,0.33230507,0.6105555,0.31777927,0.24761003,0.3559989,0.21821722,0.18734477,0.16748855,0.20677988,0.24198408,0.250665,0.1802728
3,0.49736238,0.2239061,0.34169728,0.2807024,0.14131139,0.2114168,0.23765641,0.23544535,0.15409955,0.1976913,0.16440447,0.2807407
4,0.270731,0.29034853,0.32304442,0.207625,0.2429851,0.22903107,0.21576707,0.1979838,0.26141194,0.18875082,0.19987994,0.14768443
5,0.27814725,0.28716993,0.31333435,0.18730655,0.21536896,0.1475492,0.14663012,0.16835633,0.13526292,0.17466816,0.18565762,0.21137542
6,0.24341577,0.2254082,0.29975307,0.2324821,0.22911905,0.14665687,0.13856676,0.13200589,0.14875968,0.14640456,0.16413614,0.1549407
7,0.469566,0.24516189,0.18435164,0.1755915,0.16670993,0.12259622,0.13634881,0.26779366,0.1938322,0.16376677,0.16363008,0.15434876
8,0.37359768,0.20655626,0.17866758,0.2228544,0.13051687,0.10852876,0.13545166,0.16188943,0.1501069,0.18655801,0.18494125,0.16759032
9,0.19709761,0.25691715,0.21628013,0.13930659,0.12158058,0.15673456,0.12807764,0.16536212,0.18179853,0.15036392,0.16303533,0.14628182
10,0.2981237,0.285079,0.16754696,0.12927188,0.13006093,0.12939145,0.1612894,0.14353369,0.1934069,0.17135245,0.15693077,0.1428384
11,0.16789252,0.2418825,0.21715821,0.12196588,0.1286581,0.1266601,0.1322003,0.14251153,0.18012437,0.20171627,0.13186136,0.16603997
12,0.22488225,0.15993483,0.157401,0.11354127,0.16587661,0.15667653,0.115334325,0.12404217,0.16308452,0.13580523,0.16158105,0.16199178
13,0.18412867,0.13952349,0.13141003,0.14547725,0.13380548,0.10769676,0.11951739,0.15178674,0.1219739,0.14532739,0.1512442,0.12271516
14,0.20452964,0.13687685,0.14994887,0.12301845,0.11309333,0.13711447,0.11560033,0.12812,0.12951162,0.18163359,0.124570414,0.18140413
15,0.18458049,0.22900265,0.16358863,0.16389209,0.11339186,0.1478321,0.13684791,0.15322989,0.14138953,0.13204227,0.15382056,0.19220833
16,0.19778556,0.16435437,0.19303603,0.1701157,0.12145629,0.16421343,0.11544572,0.15078571,0.18282677,0.1381912,0.13203812,0.17364952
17,0.24439637,0.18767841,0.14829314,0.1730685,0.121351436,0.14430451,0.13916071,0.15384921,0.16044086,0.15040267,0.14936954,0.167786
18,0.13486019,0.19100551,0.124200135,0.14936161,0.11122763,0.15034027,0.14558503,0.13549665,0.14764182,0.13855802,0.1501898,0.13002336
19,0.177845,0.20579508,0.14494428,0.16251698,0.16166864,0.15260556,0.13946098,0.118443124,0.18284473,0.16904557,0.15398562,0.13941638
20,0.1963992,0.1650448,0.13006017,0.15716808,0.15445402,0.12418579,0.13450907,0.13024919,0.12741219,0.16350472,0.16218622,0.16709167
21,0.16297078,0.18053478,0.12605803,0.17181964,0.148985,0.14778304,0.117308065,0.12124072,0.13597144,0.124915585,0.14569815,0.13781708
22,0.1353115,0.19526634,0.16843197,0.15923654,0.15298301,0.1685537,0.13825849,0.12070556,0.13187456,0.14877611,0.19063944,0.23793182
23,0.15359285,0.20377623,0.13224998,0.1381652,0.20601206,0.15166807,0.13512757,0.13769953,0.11636816,0.1469786,0.12973642,0.14356592
24,0.17943913,0.15186244,0.14640166,0.13720012,0.18114507,0.12179385,0.15233439,0.12349399,0.11218127,0.12063308,0.14379779,0.13548873
25,0.14901453,0.19344443,0.15089792,0.15164073,0.18123218,0.14587209,0.13970946,0.115952045,0.15611398,0.1387476,0.15729623,0.16205119
26,0.19870944,0.24849403,0.13510497,0.18696526,0.15657455,0.15729544,0.1228038,0.13944578,0.1253043,0.18823305,0.13665266,0.17022455
