,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.17009035,0.16349554,0.16573751,0.16367695,0.1598143,0.17132953,0.16579519,0.16412601,0.16557883,0.17141256,0.16058385,0.16344255,0.16083343,0.16583231,0.17001438,0.16777153,0.1750588,0.16290535,0.17404956,0.16434546,0.16961767,0.16692382,0.16761978,0.16641,0.17369232,0.16695893,0.16149727,0.16814919,0.16551837,0.16043045,0.17316274,0.17389524,0.16330853,0.16386682,0.16109675,0.16472714,0.16012046,0.1585667,0.16463313,0.16453986,0.16581957,0.16888541,0.16671206,0.16158178,0.16516621,0.1640243,0.16641012,0.1604664,0.1657568,0.1726183,0.16667363,0.16976152,0.16073321,0.16001539,0.1567997,0.16636539,0.16496399,0.16866064,0.17095953,0.16789106,0.1657754,0.16747397,0.16937661,0.17781866,0.15910447,0.16547081,0.16713667,0.17027475,0.16926883,0.16419184,0.16203445,0.17146915,0.1612936,0.16702352,0.16891776,0.17253147,0.16392192,0.16720624,0.17217162,0.17099896,0.16481254,0.16295701,0.16880684,0.16473004,0.1675095,0.16404235,0.16963166,0.16461946,0.16357298,0.17042565,0.17193882,0.16217288,0.16325805,0.1760928,0.16992658,0.16852722,0.16921882,0.16635223,0.16951765,0.1679238
1,0.11445067,0.1260648,0.11596146,0.11461561,0.11008574,0.14331865,0.1287809,0.111655526,0.114726156,0.13902122,0.11976808,0.111994684,0.1315605,0.11736758,0.19250244,0.11456863,0.11873864,0.114295915,0.10555363,0.13292935,0.11489962,0.1107715,0.12600648,0.12116696,0.1064432,0.107677475,0.11149916,0.11171529,0.11246205,0.115906,0.109487735,0.15273434,0.11187785,0.20695359,0.15020207,0.1133193,0.11398128,0.117334664,0.13462177,0.11918485,0.18408197,0.109588355,0.116923966,0.13195619,0.14876528,0.11622016,0.12837833,0.11095084,0.11715775,0.12875357,0.12358167,0.11504494,0.11970137,0.15790138,0.119686015,0.14630322,0.17386155,0.118563466,0.11731464,0.12056444,0.12923935,0.11254601,0.12100924,0.119527064,0.120198645,0.13980788,0.1645222,0.11306192,0.1168607,0.11135406,0.11820352,0.11931951,0.12289782,0.117289536,0.111857176,0.105193764,0.13183445,0.113456085,0.11473745,0.113801144,0.115477085,0.11683169,0.1150289,0.11593411,0.1380758,0.11608058,0.11215524,0.14096394,0.1408102,0.119792864,0.13059634,0.12954572,0.11222451,0.12200169,0.10918609,0.11383959,0.12952134,0.11683862,0.108087234,0.108470485
2,0.20437346,0.17847633,0.21732461,0.20310353,0.2090623,0.18315497,0.19064036,0.19421965,0.19814159,0.1832019,0.19521163,0.19581226,0.18821976,0.21352017,0.16462696,0.21165597,0.1893447,0.19835873,0.1950545,0.19316337,0.20815727,0.19060153,0.18688095,0.20355676,0.19837998,0.20390521,0.19553372,0.18850681,0.2107753,0.19120948,0.20283298,0.17352413,0.18676117,0.13506436,0.18232623,0.21538244,0.19620347,0.21066314,0.18334569,0.19898294,0.15514249,0.19277307,0.21499382,0.19317925,0.18615107,0.20697518,0.19893333,0.19541743,0.18782148,0.20014821,0.18873242,0.20092733,0.20682406,0.17494392,0.19921772,0.19464228,0.15868133,0.20841697,0.21450804,0.19243504,0.20906726,0.19221449,0.20729499,0.18919834,0.20443346,0.18507138,0.18599263,0.1975205,0.19834194,0.21280798,0.21456167,0.20252198,0.21184039,0.1963043,0.19938534,0.18859467,0.1866717,0.19835526,0.19622746,0.20573592,0.19972366,0.21132916,0.19146344,0.19061634,0.17785467,0.21526133,0.19892259,0.18302763,0.18210593,0.195447,0.21087518,0.18079832,0.1971302,0.19592187,0.19743845,0.2140556,0.18612164,0.19988997,0.20404996,0.1891878
3,0.14129896,0.15865901,0.13677408,0.13144179,0.12733647,0.12943704,0.14474809,0.1731308,0.1648057,0.12931755,0.15417527,0.1728509,0.1514158,0.14499052,0.12738016,0.14230199,0.121482685,0.12122457,0.1323364,0.1303996,0.15161203,0.13556172,0.13054937,0.13049528,0.19824785,0.12308919,0.13404518,0.14330384,0.15927772,0.13564965,0.13867927,0.1462934,0.1431975,0.14832024,0.13299648,0.14974695,0.13630557,0.1653297,0.13327025,0.13876335,0.14349045,0.13220657,0.16496487,0.12969431,0.1801821,0.14627413,0.12479826,0.12990803,0.13400993,0.13182153,0.13188343,0.14386377,0.2024563,0.14439511,0.1508908,0.12413743,0.13893393,0.1287016,0.1360289,0.17698407,0.13759461,0.16034412,0.14714587,0.15158293,0.14065152,0.14566821,0.12110546,0.13994566,0.12569973,0.16596875,0.13261929,0.14640796,0.14077994,0.15139577,0.13720545,0.1454045,0.16208656,0.13023028,0.12986228,0.18991758,0.12173189,0.13977438,0.14252484,0.13675645,0.1215508,0.137707,0.1441679,0.15882935,0.1391389,0.1338512,0.15684411,0.15250924,0.18463463,0.13205816,0.13868487,0.14961356,0.119673744,0.16969296,0.14691141,0.14901891
4,0.1636417,0.22037598,0.15585923,0.15985665,0.15455875,0.13965131,0.1466129,0.2169263,0.14780246,0.16010961,0.12081806,0.1605758,0.14212205,0.1408518,0.14260553,0.11781994,0.16911346,0.12748289,0.16242853,0.14159758,0.11344573,0.16108513,0.18759705,0.19694027,0.14546898,0.16034381,0.16182455,0.15616468,0.13172133,0.1408875,0.18965644,0.14678188,0.1587798,0.13179322,0.14151247,0.14269379,0.12454887,0.1656927,0.18234777,0.1612815,0.16958115,0.14261135,0.14859445,0.17522559,0.1423046,0.18539174,0.1752334,0.13586953,0.14855872,0.13979688,0.1324758,0.14407882,0.14876913,0.1486542,0.1276541,0.14562757,0.1494452,0.13583563,0.16209225,0.14768846,0.15526263,0.24399298,0.12098473,0.20020655,0.19501741,0.16894227,0.16456236,0.1362648,0.17977469,0.14497292,0.14813243,0.14207639,0.17261027,0.15912174,0.115847185,0.153437,0.14504525,0.12899393,0.13645577,0.11625016,0.19168249,0.12918429,0.1463549,0.15262164,0.18142109,0.18066777,0.15573686,0.22667432,0.21906793,0.14948258,0.1452876,0.19933611,0.12247859,0.12060374,0.18549015,0.16805354,0.17233416,0.14570025,0.14423549,0.12641566
5,0.17776336,0.13415058,0.14631133,0.16860196,0.16587618,0.13905232,0.16144615,0.12439371,0.14682779,0.1782985,0.14663713,0.17315993,0.19967932,0.1510255,0.19106178,0.1620154,0.1513616,0.18604362,0.17374448,0.13623573,0.16551112,0.1799987,0.17586994,0.16443898,0.14138214,0.15523972,0.14483176,0.15912622,0.13197546,0.16116832,0.15857156,0.14827925,0.14795443,0.22670001,0.17334272,0.15519841,0.16419467,0.15668851,0.15892884,0.18454161,0.17566451,0.21631467,0.1963607,0.13935043,0.15309273,0.14596468,0.16473433,0.16872382,0.17323907,0.12509955,0.13981551,0.1710859,0.14629997,0.15107565,0.18938807,0.11807388,0.18589488,0.15985906,0.15926372,0.14411646,0.18662708,0.14945269,0.17045298,0.16033338,0.13768616,0.15649423,0.15951139,0.13799247,0.1426395,0.1607908,0.14060062,0.13436955,0.17635565,0.17558599,0.16984376,0.14895312,0.17118779,0.18596229,0.16764888,0.15195397,0.18125823,0.16804278,0.1608085,0.12901649,0.18985973,0.12231757,0.16501246,0.14323916,0.18176723,0.1764395,0.1596307,0.12764898,0.12296571,0.16865057,0.1497579,0.19260992,0.16170911,0.15456924,0.15278845,0.13791342
6,0.15641978,0.12594193,0.14885895,0.13845703,0.16581175,0.21624605,0.14202288,0.12811452,0.114297286,0.18325138,0.14512737,0.15525064,0.13613574,0.1442697,0.15004587,0.13699086,0.14750467,0.1840529,0.15306008,0.19514267,0.16893896,0.14118204,0.22010115,0.12532453,0.17132448,0.1548723,0.1835539,0.13071303,0.13165098,0.13115227,0.16667415,0.13213868,0.13728638,0.14903758,0.17768826,0.11172582,0.14974335,0.14278549,0.14630108,0.15911025,0.13084978,0.11197271,0.139658,0.14104044,0.13896614,0.1425774,0.11615092,0.16374241,0.14815971,0.18034144,0.15914674,0.17040473,0.13680336,0.13413514,0.13160214,0.1856132,0.1527294,0.17085871,0.22312579,0.14173925,0.1522625,0.1469813,0.16840559,0.15522671,0.1320781,0.17996198,0.19713962,0.14856382,0.15383813,0.15207523,0.15158755,0.115349025,0.13830951,0.15781258,0.12590991,0.14868492,0.13313231,0.13422342,0.22005643,0.16884956,0.15379423,0.12449174,0.17249328,0.14349118,0.16623011,0.15410453,0.21769872,0.14763062,0.13973926,0.117015146,0.13128522,0.12629537,0.13669053,0.14338979,0.1478712,0.12241031,0.16647816,0.13863772,0.16781762,0.13444063
7,0.14159667,0.16672766,0.12927325,0.15177742,0.12669352,0.14438345,0.17078193,0.15418705,0.1447739,0.14334919,0.10852965,0.1383102,0.12885724,0.13644165,0.1328785,0.14645317,0.13721448,0.1243779,0.14698227,0.14380983,0.14443818,0.133974,0.14004636,0.12011534,0.13040605,0.13835944,0.15120843,0.17504469,0.12230297,0.1439456,0.14573497,0.1436988,0.11797696,0.16061892,0.12918222,0.16095847,0.15646943,0.1228931,0.12617803,0.13159081,0.13373862,0.16363747,0.14519696,0.15934038,0.1456609,0.14786166,0.17299771,0.16874704,0.17486684,0.14187005,0.13205576,0.11944054,0.15013523,0.15993908,0.14161064,0.153067,0.12328307,0.12637678,0.13386667,0.15774329,0.19350031,0.15410024,0.19414508,0.13679057,0.1782807,0.14185444,0.13544713,0.14226969,0.13378304,0.1769025,0.17023832,0.114827886,0.1379875,0.14208478,0.17213997,0.1447793,0.16591533,0.12841047,0.123705514,0.12377863,0.14004661,0.13142242,0.13995276,0.13540807,0.12692323,0.1216286,0.12262916,0.14643934,0.14082748,0.18987486,0.1393787,0.13536276,0.15791532,0.149647,0.17189404,0.13579972,0.17187586,0.13164337,0.114032805,0.1670147
8,0.17426383,0.15025067,0.11352704,0.13720268,0.13302179,0.13879022,0.11180386,0.14748134,0.14331076,0.15134513,0.15269686,0.14099795,0.13542575,0.15078892,0.16170691,0.1454837,0.13479826,0.18873684,0.16290294,0.1438868,0.14912024,0.1328493,0.15996881,0.15190911,0.13544652,0.14725912,0.13996156,0.14946654,0.14889064,0.115634836,0.17340061,0.18089634,0.15914553,0.17054711,0.18642712,0.17960407,0.16150272,0.121607445,0.17603996,0.1547281,0.13469821,0.14999679,0.12512572,0.14486873,0.18032402,0.1816785,0.12267342,0.1441072,0.13641402,0.1747982,0.16814724,0.14690855,0.16003224,0.16862313,0.14587891,0.13908798,0.14000502,0.15482429,0.14932545,0.13564026,0.14330433,0.1717042,0.14658749,0.14976715,0.14078975,0.1309908,0.15543312,0.13367048,0.15046479,0.13866496,0.15600896,0.18585384,0.1445001,0.1669765,0.180024,0.13796127,0.19063284,0.1302641,0.17234409,0.16960059,0.14720875,0.15609697,0.14739561,0.15301329,0.1588076,0.13495901,0.15162745,0.19578817,0.12939344,0.10787566,0.15731148,0.13293429,0.16003413,0.1405031,0.14464565,0.15634532,0.16538925,0.1708864,0.13562232,0.16792342
9,0.15990625,0.14420271,0.15013003,0.11450019,0.14185569,0.15627973,0.15297832,0.18402228,0.19919756,0.14461316,0.14547697,0.17616667,0.14245324,0.14840549,0.2240383,0.17939217,0.15110236,0.15078096,0.20422545,0.1372043,0.1636512,0.1941193,0.15516591,0.14740396,0.1230325,0.14479886,0.2206155,0.14761586,0.11632856,0.14010662,0.15931562,0.1188373,0.14057644,0.16740324,0.12505203,0.14225015,0.16772479,0.13591994,0.15268645,0.14296246,0.13538207,0.14700367,0.1756184,0.13722797,0.21760556,0.14665522,0.15298216,0.16469508,0.16605265,0.16818228,0.15805483,0.17750925,0.18902503,0.17915007,0.16134234,0.16235141,0.15362386,0.1145819,0.109114714,0.1374999,0.14309354,0.17031223,0.15841718,0.15554194,0.14964625,0.14627998,0.13978463,0.17793281,0.13631961,0.12165518,0.15534282,0.1569394,0.17170838,0.20671695,0.16316278,0.17455178,0.1423976,0.1146476,0.1258729,0.13508947,0.15724808,0.16282308,0.11902769,0.17018034,0.14990991,0.14415705,0.1598014,0.15265302,0.14236656,0.1479482,0.12632814,0.18015298,0.14192542,0.15544583,0.13433841,0.13454814,0.17558187,0.12213362,0.13447842,0.21948192
