,0,1,2,3,4,5,6,7,8,9
35,0.13457946,0.1339888,0.11833687,0.11647033,0.13762227,0.14267364,0.11904082,0.12759897,0.10942784,0.12147741
36,0.10760361,0.113908276,0.12749088,0.11639655,0.13717131,0.14216438,0.11451571,0.12003082,0.1470389,0.12933603
37,0.16369915,0.13095585,0.15023774,0.12913427,0.13223355,0.13298674,0.17006554,0.1200175,0.120643705,0.12555619
38,0.13382655,0.14249747,0.15628664,0.122057244,0.11913568,0.11200282,0.11225873,0.1414581,0.15066981,0.12024246
39,0.13018483,0.16989127,0.1249707,0.11289376,0.10598656,0.124215096,0.11181849,0.14933877,0.13708936,0.14135824
40,0.12426187,0.1251441,0.107455686,0.11752163,0.13618547,0.12715001,0.12482384,0.12428006,0.11532489,0.124585584
41,0.12197094,0.114531755,0.113270305,0.112234235,0.12174147,0.11477694,0.16382915,0.1369605,0.15761805,0.1287049
42,0.12361519,0.1287294,0.13347353,0.13338709,0.11627304,0.1406273,0.10974959,0.10355798,0.13076408,0.09736574
43,0.14117731,0.12006905,0.1509518,0.11347794,0.12541643,0.12557386,0.13002448,0.10513706,0.1141896,0.14410411
44,0.12609735,0.114237756,0.11192368,0.11364878,0.11638558,0.12550718,0.12605013,0.12934166,0.15220195,0.13235335
45,0.12637064,0.12142071,0.11387807,0.12158481,0.16774164,0.12912807,0.10230781,0.12637232,0.12678133,0.1407041
46,0.1178222,0.12572034,0.11147598,0.12469427,0.11047522,0.14084093,0.10864623,0.12768261,0.13036247,0.11448664
47,0.11268897,0.12534884,0.11473916,0.12696783,0.1074364,0.1320067,0.11570126,0.12073247,0.1382791,0.118833914
48,0.13258706,0.12414416,0.15734063,0.11981316,0.122741714,0.12106885,0.12829185,0.1259463,0.13029507,0.1555526
49,0.12865686,0.1544366,0.11970949,0.11979988,0.10950008,0.1239952,0.1245824,0.14241543,0.14611533,0.11864969
50,0.12229622,0.17229635,0.1267018,0.11014603,0.118017405,0.12509765,0.12577763,0.1139252,0.13866058,0.11511597
51,0.13794005,0.11520324,0.11608492,0.115430824,0.16262068,0.12343869,0.12698363,0.14473654,0.121671095,0.12365684
52,0.12619926,0.10544605,0.1351176,0.13917553,0.124682754,0.1368075,0.11531839,0.1114182,0.11142261,0.11224974
53,0.11386593,0.11616242,0.11889824,0.13518041,0.14645529,0.11568215,0.10703419,0.13494651,0.117727496,0.12534451
54,0.115831956,0.13638672,0.13737127,0.10818753,0.118981265,0.14392158,0.13529612,0.11515645,0.10399385,0.15299025
55,0.11596927,0.120152846,0.13851622,0.1395821,0.13198999,0.11134555,0.10911679,0.106517114,0.12944639,0.13410114
56,0.13367532,0.11984364,0.11188174,0.13348815,0.11423898,0.12065947,0.12083425,0.12259416,0.124412365,0.10284218
57,0.12036441,0.12879483,0.116992846,0.115787454,0.11879082,0.1277283,0.115238614,0.10732129,0.15117875,0.12678054
58,0.12872335,0.12524974,0.11047981,0.12595478,0.11547,0.11335556,0.11052377,0.1267702,0.13308209,0.11463688
59,0.112406515,0.11460662,0.12642634,0.114164695,0.12836584,0.14459781,0.104699954,0.15194418,0.12816904,0.12428803
60,0.11738375,0.117989935,0.124062955,0.12560622,0.11814848,0.13301884,0.1286517,0.11992589,0.13434222,0.17648798
61,0.1261037,0.13912217,0.1245382,0.11522305,0.120841146,0.11923027,0.14044172,0.11896661,0.12212092,0.105384395
62,0.1433628,0.11367161,0.1436984,0.10768124,0.119982824,0.12527347,0.1469492,0.11873162,0.10667827,0.10842821
63,0.12588765,0.12630506,0.13411197,0.14396591,0.12867041,0.12102032,0.14235958,0.11467636,0.12984434,0.13104424
64,0.11039937,0.12710638,0.16302708,0.14548928,0.11933907,0.12367094,0.13533255,0.13029161,0.12947538,0.112884104
65,0.12115489,0.12486452,0.14065509,0.109428205,0.114460684,0.11275248,0.099614784,0.11090495,0.106598444,0.15530325
66,0.123607114,0.121588826,0.15221506,0.1302144,0.14098817,0.12906963,0.11656149,0.11932622,0.14208587,0.13045466
67,0.1428498,0.111048415,0.11905056,0.13703494,0.11672442,0.11072234,0.16190016,0.13061346,0.12794323,0.11575845
68,0.113523126,0.118660375,0.15250827,0.12105236,0.11809088,0.12064886,0.12613028,0.12055233,0.110918336,0.1197761
69,0.11779005,0.11927009,0.11949752,0.11864271,0.14617625,0.10637064,0.14566205,0.13767518,0.122737385,0.118298285
70,0.14052494,0.117403254,0.12376505,0.10678573,0.15042552,0.1229839,0.11147487,0.10570319,0.11960548,0.120129354
71,0.112871006,0.11969237,0.10660998,0.11511597,0.11489082,0.14510785,0.11134599,0.11743355,0.11719306,0.12199648
72,0.12925169,0.1239029,0.11682291,0.10954446,0.118532375,0.1213108,0.15509911,0.15181053,0.10154739,0.11045117
73,0.13805115,0.12978575,0.11902862,0.11412025,0.16559196,0.12094275,0.12731689,0.12145646,0.12043093,0.14183146
74,0.12366734,0.1509682,0.12660542,0.13010868,0.116990015,0.11862455,0.1156576,0.12582424,0.12325241,0.12175666
75,0.12821396,0.12780383,0.12257098,0.11252752,0.10682779,0.11281705,0.15059133,0.11595788,0.12491786,0.16095927
76,0.13337313,0.112650566,0.113754265,0.13912657,0.11552504,0.124020316,0.13258718,0.1396187,0.1028987,0.10697863
77,0.118453465,0.13206851,0.1141059,0.11446495,0.1371208,0.130101,0.13642953,0.12607487,0.15111428,0.15971
78,0.13038741,0.1307662,0.13091223,0.11843544,0.12562726,0.11885459,0.12549344,0.11246158,0.1312154,0.121592976
79,0.11297101,0.13323487,0.14783876,0.12709631,0.11557727,0.13863328,0.13924707,0.11144353,0.1143696,0.1081162
80,0.11125687,0.11751012,0.10506591,0.12416041,0.13359585,0.10925482,0.13045537,0.119399935,0.11546941,0.12200795
81,0.11967059,0.114091754,0.10870032,0.15854147,0.13501027,0.12011055,0.12899314,0.13212974,0.1257257,0.14400032
82,0.1356479,0.11891828,0.11704415,0.12204568,0.14023814,0.11939858,0.11159904,0.11939788,0.12908217,0.14963427
83,0.10958414,0.11517434,0.12502876,0.12800065,0.12699138,0.11569772,0.12367548,0.14522137,0.11413192,0.11547268
84,0.11631354,0.13690595,0.12858295,0.13098241,0.117835,0.13341616,0.14483903,0.120224245,0.12086673,0.10312855
85,0.15578443,0.11787914,0.1344437,0.1361391,0.12943256,0.12449561,0.15083376,0.12859862,0.099996485,0.13036354
86,0.13061582,0.10311338,0.11009655,0.12791616,0.12923902,0.10520121,0.114125,0.14456165,0.12100239,0.11719495
87,0.14060628,0.13600354,0.16272831,0.111974895,0.12146731,0.12633814,0.13558355,0.1213908,0.12602143,0.10967538
88,0.11386174,0.12255678,0.13017869,0.12239531,0.13145952,0.11479574,0.12154506,0.14526212,0.12751798,0.12310153
89,0.123345785,0.13827881,0.1094087,0.111919686,0.115131244,0.10954143,0.09754929,0.11250311,0.11913656,0.16109581
90,0.14546323,0.11513392,0.11690587,0.111341074,0.122607954,0.11386116,0.10636995,0.116426885,0.12716228,0.111980215
91,0.16712958,0.114954144,0.10459483,0.15860492,0.108495,0.12982759,0.11249601,0.13391379,0.12139696,0.11626223
92,0.133829,0.1052906,0.12757926,0.11581853,0.119276926,0.12453019,0.12439713,0.10470307,0.1115063,0.10619301
93,0.12525289,0.13011976,0.12910773,0.11733951,0.12620652,0.11114494,0.119940065,0.12748191,0.12532946,0.12821308
94,0.11309674,0.11009328,0.11780976,0.10002873,0.11737182,0.12199472,0.13244803,0.14181203,0.11895868,0.12929207
95,0.122605845,0.11364161,0.10450167,0.12331548,0.120742016,0.10350375,0.11436036,0.13915545,0.099004805,0.11516695
96,0.115923524,0.12669905,0.1277015,0.12331984,0.14383373,0.109127894,0.14413513,0.11657028,0.115646124,0.13736002
97,0.116842926,0.11310486,0.12996066,0.12172067,0.12457858,0.10640119,0.1184468,0.120087996,0.13055156,0.120494604
98,0.15925051,0.111887656,0.10213648,0.1255377,0.14164348,0.12176484,0.1359007,0.11845104,0.11447438,0.14014225
99,0.11905631,0.12944287,0.12225008,0.14272906,0.10512624,0.12163235,0.10951339,0.112451926,0.11426114,0.11687182
100,0.12636423,0.11526454,0.1176044,0.1164928,0.12030016,0.14217365,0.11408846,0.11131037,0.12593317,0.11270738
101,0.11252073,0.12135727,0.12834562,0.1118653,0.12139517,0.11641199,0.1281197,0.12106109,0.13138779,0.11592628
102,0.1358511,0.123906106,0.12596673,0.121172585,0.11467031,0.12805353,0.12322553,0.14177056,0.107704155,0.11458669
103,0.11250842,0.13812093,0.116526835,0.117614694,0.12927353,0.109653376,0.12229931,0.121967874,0.12411663,0.14233872
104,0.12602513,0.11315874,0.108585835,0.115203895,0.106664345,0.12918594,0.1122116,0.12507659,0.12666684,0.12576291
105,0.116804585,0.14323092,0.119162075,0.123257264,0.13058358,0.10204414,0.12996495,0.12157817,0.13910179,0.121610746
106,0.12199738,0.123212084,0.10898143,0.13015482,0.12996092,0.123754054,0.11859541,0.13052489,0.106358126,0.11933443
107,0.11255455,0.1083489,0.11530103,0.13156801,0.1512217,0.10774207,0.11742536,0.13260175,0.12028514,0.11553505
108,0.15086797,0.11816688,0.11470124,0.13049811,0.16933325,0.11700174,0.13731778,0.1273307,0.11659999,0.11394096
109,0.12310761,0.115328595,0.122842625,0.104821965,0.12310898,0.118190825,0.1316853,0.138986,0.13378608,0.119627446
110,0.11711923,0.1076352,0.12414695,0.104209796,0.12807883,0.105081044,0.11760059,0.10251957,0.10342416,0.12042632
111,0.11555843,0.10336982,0.115492046,0.12589578,0.12472513,0.12571481,0.12254986,0.11644163,0.1204519,0.12345058
112,0.13921335,0.12204498,0.13250445,0.12726134,0.11435689,0.14046523,0.13513471,0.11141109,0.10623158,0.12140268
113,0.11410722,0.11534666,0.12375427,0.10435089,0.13526694,0.116086096,0.13484187,0.11097023,0.11290568,0.128635
114,0.112594426,0.1140202,0.111846454,0.13037167,0.12569042,0.12130744,0.10684941,0.1311851,0.14045241,0.1251425
115,0.11525243,0.11619184,0.10416942,0.11695906,0.10875709,0.11546242,0.13373995,0.12205304,0.12754893,0.10687348
116,0.12286539,0.12458348,0.12000643,0.13003704,0.13643396,0.12124236,0.12800959,0.13564079,0.107740104,0.11699407
117,0.14038756,0.11804539,0.1270025,0.117872454,0.1339705,0.112610936,0.15165244,0.12608798,0.12520306,0.1284232
118,0.118080676,0.124591246,0.13987811,0.12091957,0.11218554,0.1255688,0.11401352,0.10585342,0.12195094,0.11566119
119,0.12359804,0.1314604,0.12174523,0.108233586,0.11285037,0.12283623,0.10790324,0.12712502,0.1131969,0.13182113
120,0.15124306,0.12869492,0.13319203,0.12100392,0.12388747,0.1279572,0.13144735,0.115524925,0.12216278,0.12162328
121,0.11518014,0.11008348,0.12534097,0.11447317,0.119358495,0.11345555,0.11447088,0.11700308,0.11253987,0.11465076
122,0.122826576,0.115968585,0.116743185,0.11681886,0.1061403,0.12013229,0.1412246,0.15222599,0.13167828,0.117748
123,0.1250712,0.13249153,0.14392057,0.1287607,0.108176395,0.12888944,0.111165166,0.12142361,0.12213977,0.11274791
124,0.11386207,0.11874079,0.12304098,0.108670816,0.11378781,0.14869697,0.10597668,0.10851603,0.11367975,0.11587476
125,0.13124812,0.11103675,0.12685546,0.119979724,0.14630832,0.12428468,0.11697517,0.10587177,0.12055151,0.13032149
126,0.11709097,0.11266137,0.112189986,0.1231433,0.12677273,0.12549956,0.1264099,0.1292728,0.1284662,0.14756949
127,0.11518887,0.1319189,0.13544834,0.11427973,0.10547954,0.12016474,0.13284555,0.1132976,0.10403076,0.13740647
128,0.12506567,0.12622318,0.12281093,0.1290271,0.11369598,0.13608456,0.11658202,0.13212842,0.10465327,0.11797843
129,0.11691009,0.13153102,0.11633733,0.10357088,0.11237709,0.13128616,0.113189176,0.1172824,0.12415036,0.11671853
130,0.11534689,0.1605686,0.12365651,0.123054415,0.13452439,0.10937756,0.13083711,0.11795348,0.13326083,0.12893447
131,0.12162493,0.14163908,0.14574417,0.11399193,0.11323928,0.1171654,0.1312686,0.11892202,0.11356744,0.11610878
132,0.1016736,0.120125875,0.117583856,0.10640845,0.120201826,0.12712571,0.12311633,0.1491721,0.12087208,0.12766123
133,0.13273776,0.11982035,0.10319274,0.11293831,0.11021126,0.13241413,0.118939824,0.12136668,0.12123901,0.11813602
134,0.11721534,0.13486943,0.13034958,0.13228898,0.16407998,0.11611977,0.12656346,0.11493973,0.11097619,0.13704604
135,0.13569008,0.12516713,0.114225745,0.12846011,0.12256645,0.11560363,0.12991735,0.111418724,0.1296106,0.11220224
136,0.14273089,0.11397398,0.10963607,0.123841114,0.111041464,0.1174913,0.12161921,0.11452573,0.12115843,0.10073914
137,0.12102888,0.120624,0.115404725,0.12151932,0.12928672,0.12120333,0.1437888,0.10227111,0.1357515,0.105518475
138,0.13475206,0.13226637,0.115395695,0.11522946,0.1225594,0.11448851,0.12095848,0.11785422,0.14021364,0.12532498
139,0.12932521,0.11926648,0.10535621,0.13833869,0.13269737,0.1255283,0.11969407,0.12284821,0.11331468,0.11832877
140,0.10526791,0.13223563,0.11580097,0.113680765,0.13422072,0.12797973,0.13367122,0.12923986,0.11288391,0.108344816
141,0.11507437,0.11220594,0.11402099,0.16021308,0.112690985,0.11095645,0.1290607,0.11121465,0.13368022,0.12462332
142,0.121352986,0.10983324,0.1200012,0.10766335,0.12885556,0.12048072,0.11013225,0.121119134,0.11075914,0.13357916
143,0.12185829,0.13237935,0.112277016,0.12699053,0.12209043,0.12717243,0.121003374,0.11756244,0.1637924,0.1376557
144,0.10218617,0.11723126,0.1216623,0.12174083,0.12270328,0.11537948,0.12436337,0.13646689,0.119546756,0.11284218
145,0.103790246,0.122348346,0.13196933,0.11017438,0.1188271,0.13014382,0.108963296,0.11312799,0.11118129,0.116220936
146,0.12125743,0.12562695,0.15381426,0.11666909,0.110376425,0.13899499,0.12716733,0.12432255,0.117194325,0.12005882
147,0.15734893,0.1318828,0.12299601,0.16396046,0.10733639,0.12043135,0.16132982,0.12529491,0.12039967,0.11914092
148,0.122933194,0.11779095,0.14320444,0.10084072,0.12751181,0.109790355,0.11956934,0.12543437,0.11180793,0.109923966
149,0.1433815,0.12903945,0.13772197,0.124180324,0.13077164,0.124745205,0.14751558,0.10813506,0.11710224,0.124431625
150,0.14108461,0.13944374,0.109712884,0.13063325,0.12289337,0.10626725,0.107785605,0.11020027,0.120166674,0.12260589
151,0.12429876,0.12036669,0.11996271,0.1398579,0.12589635,0.116864935,0.118894905,0.12995715,0.11910421,0.11704807
152,0.13452715,0.10859785,0.1216822,0.12938751,0.13167441,0.12173179,0.114268064,0.12957935,0.12333738,0.11740658
153,0.12105274,0.1243488,0.1077999,0.11455299,0.1381617,0.1129081,0.12621343,0.11985867,0.13775097,0.13477719
154,0.12908769,0.13630053,0.117829844,0.119869046,0.1095525,0.122749254,0.09464705,0.11891407,0.10952893,0.1326801
155,0.13863906,0.12080394,0.13753398,0.12637486,0.124442466,0.1066688,0.12285655,0.11648746,0.12262863,0.114393085
156,0.1175209,0.14697933,0.111036114,0.1277144,0.119295,0.13046417,0.12243363,0.116071306,0.122787096,0.11812517
157,0.1293298,0.10142216,0.10462107,0.13435663,0.11580841,0.122095704,0.11200072,0.11907356,0.14067337,0.12499073
158,0.14121507,0.10875262,0.117379285,0.15661284,0.14543112,0.11660737,0.10269,0.115363754,0.12056793,0.13168773
159,0.109341346,0.12031678,0.13037753,0.10869816,0.14988057,0.12899494,0.1263141,0.119636536,0.11970658,0.09933991
160,0.112419285,0.116444975,0.13419203,0.12878366,0.10806726,0.120164484,0.10795692,0.105537325,0.119495966,0.11931978
161,0.10671809,0.11813706,0.12141217,0.12570933,0.113532096,0.12944171,0.11487987,0.113135576,0.14349388,0.14724138
162,0.165007,0.120000884,0.12044734,0.1278698,0.11899989,0.11668119,0.12348699,0.13330369,0.13793004,0.13177761
163,0.1367895,0.124790646,0.1614856,0.122754544,0.13252917,0.12333009,0.12047112,0.11454799,0.11211598,0.12692308
164,0.10444312,0.13092081,0.12200099,0.1140949,0.11135287,0.15023616,0.11957337,0.14901635,0.12590551,0.119089946
165,0.12868318,0.12423694,0.12732998,0.10907463,0.103964016,0.13025916,0.13522902,0.10856101,0.122511506,0.12312502
166,0.13884647,0.10023224,0.12967303,0.11082466,0.11425306,0.119202375,0.14794432,0.12803093,0.12199494,0.13102317
167,0.13011998,0.1302574,0.13171756,0.1254471,0.11945907,0.1541866,0.11953374,0.11855047,0.14149724,0.12780419
168,0.10907087,0.13435571,0.12560685,0.120298326,0.123231016,0.12024787,0.1223961,0.1185783,0.15632221,0.11167617
169,0.1127221,0.12052841,0.1512191,0.12797682,0.13219754,0.121457174,0.13438395,0.11838027,0.1489413,0.11883048
170,0.1079031,0.1160368,0.11096128,0.13096648,0.12426758,0.12191365,0.14426433,0.11435365,0.123997234,0.12071914
171,0.13574949,0.120918244,0.13263814,0.14033505,0.11040192,0.113465175,0.12563927,0.15732858,0.12793899,0.13449317
172,0.11087694,0.11780801,0.1171886,0.118819445,0.100498796,0.11120272,0.10838218,0.14261924,0.12159927,0.11905198
173,0.1122179,0.115432315,0.13116986,0.117442906,0.11100602,0.119898334,0.1336157,0.12139867,0.13930336,0.11994246
174,0.11180088,0.12796709,0.09996531,0.15062892,0.11520794,0.11715115,0.11842142,0.13429728,0.11383937,0.10592839
175,0.11146326,0.13144505,0.11329752,0.115096465,0.15291181,0.10694766,0.11353229,0.11415132,0.12323328,0.11347814
176,0.13866451,0.12245186,0.12298447,0.117091075,0.13069957,0.124459445,0.14091259,0.13664271,0.11738594,0.12918042
177,0.106492355,0.11421351,0.15597141,0.12147136,0.11473759,0.11777127,0.12402954,0.107070394,0.10966668,0.10290095
178,0.13104519,0.12432195,0.12101255,0.13457555,0.114150256,0.12648275,0.10518869,0.1259808,0.11367323,0.15377587
179,0.11543217,0.16541025,0.122321345,0.12863237,0.12701768,0.13248608,0.12732571,0.11428876,0.11507328,0.13401575
180,0.10665187,0.11693638,0.11975696,0.11402245,0.1336061,0.107405044,0.10832187,0.12979822,0.108013235,0.11148965
181,0.12564516,0.10891953,0.11691915,0.09848325,0.114694774,0.10725076,0.117468536,0.111436136,0.1497171,0.13249387
182,0.11724867,0.11103138,0.116710484,0.106689185,0.13096696,0.113304526,0.15049987,0.14251359,0.119508415,0.123917
183,0.1304481,0.13145705,0.11060693,0.14351672,0.12812993,0.12465407,0.12320377,0.11601994,0.122803256,0.110366486
184,0.10486029,0.12608641,0.1214471,0.11203246,0.14637983,0.13670176,0.11402613,0.12240159,0.121307746,0.1268456
185,0.12418557,0.11368331,0.14268541,0.11989184,0.12260911,0.11600886,0.12893575,0.12925014,0.14315851,0.12407258
186,0.13694838,0.12604766,0.11999203,0.1379419,0.13629647,0.11016095,0.11647577,0.16767453,0.113860264,0.110222645
187,0.11422327,0.10102296,0.108786955,0.13296509,0.11814006,0.13160823,0.107240885,0.12399015,0.11699868,0.12309896
188,0.122667946,0.116814695,0.1268932,0.14055455,0.11754915,0.11173132,0.12784128,0.11613689,0.122396484,0.13351181
189,0.13195404,0.114683375,0.1478489,0.11966528,0.14175135,0.15973622,0.13739903,0.10984737,0.13420941,0.119034745
190,0.14551623,0.109004185,0.12030578,0.117363796,0.13079944,0.11613379,0.11190418,0.1623687,0.124279715,0.10879261
191,0.12124731,0.114861235,0.13881409,0.14631262,0.10332561,0.1235109,0.11542371,0.10142884,0.12207554,0.14992781
192,0.12679146,0.10467696,0.1371379,0.1205759,0.11977478,0.12281639,0.12197892,0.12012701,0.13215022,0.109751284
193,0.11347663,0.13209102,0.11147953,0.11926141,0.13843487,0.12046246,0.10973738,0.11065815,0.11962265,0.12590304
194,0.12932408,0.11922214,0.1175286,0.12295682,0.109123446,0.11157369,0.12878728,0.12807581,0.1271455,0.12300116
195,0.120622516,0.12668245,0.15141922,0.12182072,0.11646949,0.13181457,0.13005325,0.12631114,0.11164789,0.117845304
196,0.11768915,0.12453971,0.12415369,0.13576137,0.107432865,0.12582147,0.13203037,0.11016381,0.11209299,0.11775121
197,0.11749636,0.12033221,0.12516022,0.15172297,0.116622694,0.13071904,0.11314808,0.12753642,0.1128508,0.13895525
198,0.1418415,0.1378274,0.11736813,0.121419236,0.12294684,0.12064627,0.13178791,0.15101995,0.11584747,0.10914202
199,0.15970917,0.11733948,0.11862871,0.09987952,0.13444734,0.11723537,0.11170942,0.12820344,0.11381883,0.13684994
200,0.1107246,0.119871676,0.10562445,0.12856717,0.118895516,0.14088896,0.1336986,0.12246643,0.12559675,0.10686755
201,0.11212063,0.1147255,0.13593788,0.108398095,0.11063816,0.119423896,0.12195694,0.12055531,0.12664542,0.1157608
202,0.10907311,0.1095477,0.11758061,0.117097884,0.13644984,0.10006107,0.10382998,0.11380461,0.10847961,0.12063342
203,0.10317917,0.1305744,0.1265371,0.13011904,0.12784466,0.12449132,0.107875705,0.1105631,0.09836716,0.11783321
204,0.10065285,0.11103967,0.104754284,0.1308102,0.11985135,0.127712,0.11512201,0.12683684,0.116865456,0.13265392
205,0.12594602,0.14717115,0.10315373,0.14274232,0.15240587,0.12084746,0.12591627,0.12145358,0.124312714,0.12235591
206,0.10971831,0.14323291,0.11185476,0.116253674,0.111331105,0.1319693,0.11618835,0.111565605,0.12663826,0.11770882
207,0.10590764,0.105418645,0.13018045,0.11949952,0.11624031,0.11918725,0.11762218,0.13631609,0.12871094,0.104420945
208,0.121113256,0.117063224,0.12299113,0.13232446,0.15469977,0.13103105,0.112566866,0.122594826,0.101450846,0.12397711
209,0.13157198,0.14857815,0.119366236,0.13912494,0.11322483,0.13066156,0.116123065,0.122720815,0.13547152,0.12655786
210,0.117174625,0.1152829,0.1463734,0.11576863,0.1359069,0.12304464,0.15881936,0.11972745,0.121906236,0.11910642
211,0.1236764,0.13416916,0.11899443,0.12691008,0.12749864,0.121589005,0.12617315,0.106453635,0.12104687,0.11862669
212,0.116315395,0.0946032,0.14047924,0.10421264,0.13095987,0.1403648,0.119375624,0.14555125,0.1275953,0.12700889
213,0.11488742,0.112213045,0.13575816,0.13614783,0.12651543,0.106343605,0.12614986,0.1172197,0.13611677,0.11957121
214,0.1054398,0.1267206,0.12509778,0.13332425,0.11744948,0.1184702,0.11519089,0.13390815,0.11125936,0.14846522
215,0.117873766,0.12712772,0.12376348,0.11753481,0.13661432,0.1226708,0.1163685,0.13219771,0.10622706,0.11928248
216,0.10838461,0.1400547,0.117689386,0.14068577,0.11899993,0.11912382,0.10722584,0.12027569,0.14562954,0.13467002
217,0.13188593,0.11996698,0.10286382,0.12641552,0.14925312,0.12069516,0.11256375,0.13659975,0.12403428,0.12102805
218,0.13484421,0.114261575,0.106777884,0.13870682,0.12575951,0.1134398,0.12605299,0.11421536,0.108146265,0.09645636
219,0.11744293,0.117295705,0.14259131,0.11835993,0.12746798,0.112801254,0.11273208,0.12545577,0.14716052,0.1059441
220,0.11331289,0.119035974,0.116627425,0.10330654,0.113663726,0.1036587,0.15959457,0.11860722,0.12529314,0.11255395
221,0.11553484,0.105034426,0.11171509,0.108560115,0.10610236,0.11581974,0.10541731,0.12462124,0.14021453,0.11100526
222,0.11116703,0.11332737,0.1154322,0.1354239,0.12227914,0.15871945,0.1103224,0.11399974,0.10895946,0.1581468
223,0.10570333,0.1143913,0.108843066,0.12861663,0.11826913,0.13060838,0.121442676,0.13232264,0.12610252,0.14035684
224,0.12232138,0.13210979,0.121839404,0.11299434,0.1514595,0.1279168,0.12007144,0.11157757,0.1297591,0.11293082
