,0,1,2,3,4,5,6,7,8,9
117,0.11782854,0.1398964,0.12044535,0.14336838,0.12600528,0.1351196,0.13135199,0.13167952,0.112213984,0.11366984
118,0.1103549,0.123646654,0.12529735,0.13587263,0.11602391,0.11717807,0.11856026,0.11394651,0.14071435,0.12029265
119,0.12463631,0.121098295,0.107833154,0.12745969,0.124996245,0.1419651,0.11338591,0.12055488,0.13537556,0.13110569
120,0.1287187,0.12342276,0.13618645,0.119539365,0.14977387,0.11796872,0.14511113,0.12424102,0.11866019,0.11714612
121,0.12382213,0.10988939,0.116555884,0.12905785,0.13403973,0.14920065,0.15138547,0.11211096,0.12511884,0.13559411
122,0.11273657,0.13785681,0.116686314,0.12613827,0.118399195,0.12695861,0.12604949,0.121269,0.15191622,0.107838996
123,0.127555,0.12240653,0.1290448,0.1139562,0.12332082,0.12388235,0.17433047,0.1286191,0.12636152,0.14605659
124,0.12509477,0.13534445,0.122587994,0.12811634,0.12527403,0.12699883,0.12265826,0.13698362,0.13521077,0.12890762
125,0.114586435,0.1253068,0.13554764,0.13684714,0.12490321,0.1148134,0.14060616,0.12191452,0.121596634,0.14644189
126,0.11923437,0.1397213,0.11338629,0.11146155,0.11421546,0.1385853,0.16173938,0.11615362,0.1251271,0.12450915
127,0.13344333,0.12561089,0.13092372,0.13456744,0.11304594,0.15084434,0.13942723,0.12431908,0.1161311,0.12108572
128,0.123878606,0.12336815,0.12874475,0.10889442,0.10885574,0.12861818,0.13640977,0.135727,0.136081,0.1305069
129,0.12077912,0.114529386,0.17670754,0.15944761,0.11171591,0.13623884,0.1478473,0.12658116,0.112746894,0.12001764
130,0.12471901,0.13248557,0.11920786,0.12958255,0.13277796,0.13235673,0.123281255,0.10383277,0.10496358,0.13710831
131,0.10800052,0.15088576,0.104444146,0.12796976,0.11360078,0.11959641,0.16046084,0.11218213,0.13158166,0.11288288
132,0.11959739,0.13807476,0.14793223,0.10703012,0.123079464,0.12060202,0.12018551,0.1406185,0.10820419,0.12527703
133,0.12124911,0.120178446,0.12770136,0.11428008,0.12936766,0.11660608,0.12563664,0.10925403,0.13163471,0.14785999
134,0.12650314,0.11591737,0.14352301,0.1088741,0.118835784,0.14542578,0.15159301,0.12238167,0.113166794,0.1274212
135,0.11748214,0.12106849,0.13466515,0.12117565,0.12347358,0.10886469,0.13207851,0.1149807,0.1142638,0.11803724
136,0.12871002,0.110041626,0.13128953,0.12102049,0.10751912,0.12789589,0.12368006,0.1316099,0.1083494,0.1421071
137,0.14074346,0.1104353,0.13911173,0.1167296,0.13119102,0.12869263,0.116579615,0.14272466,0.1117336,0.13020833
138,0.116667256,0.119246215,0.11478518,0.095625624,0.12188473,0.12688453,0.13205187,0.12013246,0.11335474,0.13568227
139,0.12759602,0.11310229,0.12192741,0.13875704,0.12748057,0.12544428,0.124580406,0.15116037,0.13325056,0.1067394
140,0.13225137,0.13443616,0.10321135,0.12944627,0.11951801,0.12655114,0.14625898,0.12784265,0.12320313,0.120816246
141,0.117211856,0.13817216,0.10293763,0.11353456,0.12290166,0.12855181,0.13730294,0.11321915,0.10936889,0.12851328
142,0.11799513,0.13046128,0.11332984,0.110529706,0.11321646,0.1353881,0.113442264,0.13395894,0.13306963,0.124102734
143,0.116802596,0.12734833,0.11847639,0.12568681,0.11117867,0.14149143,0.13080595,0.14535792,0.11783471,0.13331588
144,0.11451748,0.14706132,0.12896836,0.13739732,0.12292975,0.11117546,0.124315515,0.11446476,0.14723448,0.12434158
145,0.119420275,0.13431264,0.11592409,0.13198179,0.12146071,0.1498235,0.11930519,0.12878741,0.12882262,0.14331533
146,0.14684059,0.11142836,0.13680445,0.124000445,0.119158305,0.121719874,0.14575352,0.11094688,0.10734556,0.11990422
147,0.12154406,0.12940425,0.11758438,0.13953607,0.13103001,0.11850397,0.12692821,0.13366845,0.12046244,0.13070905
148,0.1181324,0.13481553,0.121068954,0.12248175,0.116506726,0.11962135,0.13741258,0.11731787,0.13721105,0.1353618
149,0.14596164,0.1316007,0.14533876,0.112264924,0.11799927,0.11780085,0.12246841,0.1096642,0.12139864,0.10498826
150,0.14035091,0.15864405,0.14853725,0.12332825,0.12124712,0.14365056,0.16252282,0.13875853,0.11389586,0.12322694
151,0.1235327,0.13760126,0.123629004,0.12994555,0.13161993,0.15360853,0.14340568,0.12109113,0.11895719,0.11086947
152,0.12046548,0.13950458,0.16080274,0.13001344,0.12056268,0.1270171,0.12269319,0.13245836,0.124102086,0.13685942
153,0.11478512,0.11475661,0.11836566,0.12665674,0.13229549,0.12709615,0.1142876,0.12880515,0.11568094,0.11893001
154,0.12414207,0.12008949,0.11700191,0.12407769,0.12482906,0.11333868,0.11385655,0.12315802,0.12982596,0.11897427
155,0.11258538,0.10834983,0.12382604,0.14640822,0.13154225,0.110451534,0.122573465,0.11103755,0.11395743,0.12471592
156,0.11239724,0.10281624,0.11685836,0.118945785,0.12910564,0.10526717,0.11729219,0.12200824,0.13831908,0.12585613
157,0.10925542,0.14936951,0.117441826,0.11014044,0.14070056,0.15515307,0.11483294,0.15239559,0.11515811,0.124848425
158,0.12602188,0.11317663,0.11640542,0.09959098,0.1283454,0.12933388,0.11742011,0.14008291,0.10981832,0.11410504
159,0.13550608,0.12229584,0.13336876,0.12499432,0.10546695,0.117535904,0.119372636,0.11570674,0.12528044,0.12482934
160,0.12081088,0.13068913,0.11613196,0.14946152,0.124169216,0.12548816,0.14585048,0.118570656,0.14182562,0.13697466
161,0.13334472,0.10852145,0.1087535,0.12575524,0.11341501,0.11423391,0.14133291,0.098245874,0.11733359,0.123679765
162,0.14397639,0.1206231,0.12972328,0.11429795,0.12914,0.12102612,0.15239564,0.12558556,0.117399216,0.124088556
163,0.12001578,0.11923709,0.109355375,0.12985468,0.13105257,0.11337188,0.122324735,0.13151546,0.10868817,0.13184775
164,0.11993319,0.1297035,0.12570216,0.13197745,0.11685821,0.11951859,0.11654693,0.12411598,0.1401128,0.11022447
165,0.13968617,0.12403312,0.12034536,0.12496345,0.12737472,0.11833457,0.10605312,0.14790377,0.14887659,0.105821334
166,0.16153413,0.12199413,0.10349053,0.12885481,0.12273422,0.12671572,0.12570125,0.11910255,0.10125578,0.12616992
167,0.13135889,0.12562445,0.16726708,0.12058958,0.121254735,0.12274226,0.1148493,0.13661742,0.12052314,0.12203633
168,0.13327801,0.10981285,0.12255295,0.109210365,0.11559656,0.13311818,0.105585515,0.14424935,0.100553766,0.115881264
169,0.12678002,0.11567508,0.11169066,0.12916854,0.10949591,0.14608862,0.1313959,0.12641378,0.13933839,0.14319366
170,0.13484488,0.11053707,0.114737466,0.110347204,0.123696566,0.10590005,0.1097931,0.13702586,0.12581132,0.12348282
171,0.13154815,0.13924097,0.10847688,0.11610741,0.14644516,0.11131022,0.13694933,0.12750587,0.12963496,0.11372343
172,0.1349805,0.11925632,0.12439052,0.122320876,0.12109493,0.11942321,0.1409819,0.12663162,0.13530023,0.13181534
173,0.1188586,0.11072072,0.1609125,0.110284746,0.12434898,0.11386536,0.12154893,0.120682456,0.109348744,0.12542641
174,0.11333934,0.119041055,0.16405098,0.12834428,0.10830298,0.1270695,0.115062445,0.14537323,0.107559755,0.13992989
175,0.12719141,0.13868739,0.115055695,0.13912508,0.12947167,0.115490355,0.14155398,0.12153423,0.11386113,0.14766255
176,0.12180864,0.10876088,0.11360565,0.11960294,0.108518116,0.11093126,0.12620872,0.11194707,0.13735543,0.114836775
177,0.13079365,0.120776385,0.13243195,0.10964693,0.12886658,0.14491405,0.12877153,0.12676452,0.12769383,0.117948905
178,0.14446291,0.12357852,0.114833996,0.12269014,0.10833244,0.12442198,0.12477633,0.11117327,0.11920845,0.117628306
179,0.111479685,0.16939831,0.12419127,0.1173599,0.1123903,0.12033644,0.116103604,0.14032659,0.12636794,0.11991587
180,0.11730297,0.12555681,0.116775416,0.11511344,0.11127179,0.13277951,0.12900503,0.12273958,0.12297845,0.1249114
181,0.10847208,0.14107433,0.09678017,0.13203934,0.112663925,0.13114408,0.13043585,0.15692441,0.15926248,0.114090994
182,0.12121075,0.10500022,0.12585264,0.14219029,0.14938813,0.1281865,0.13598667,0.12480968,0.12238531,0.12496452
183,0.13463251,0.1383664,0.11925624,0.12867817,0.11351052,0.113629125,0.116911046,0.12668787,0.09653487,0.123627245
184,0.12841927,0.10511095,0.11977571,0.11429388,0.09880404,0.11901071,0.116266176,0.121734425,0.1159523,0.11988315
185,0.12112735,0.124403805,0.10900891,0.108677626,0.13230157,0.11394047,0.10665294,0.10507173,0.11663076,0.13328125
186,0.13291557,0.124130666,0.10716867,0.13909183,0.11395146,0.1674968,0.1330429,0.116360664,0.12081312,0.12306382
187,0.11497174,0.12564145,0.122090116,0.11199084,0.10160962,0.11822471,0.12905744,0.13635029,0.10839852,0.13025308
188,0.11313532,0.12943089,0.12856606,0.133481,0.12506509,0.13311863,0.1065913,0.17322549,0.12393392,0.103551276
189,0.14080727,0.13125251,0.13236368,0.11069629,0.14216933,0.1211159,0.12258838,0.12684165,0.11813736,0.13958052
190,0.13709651,0.11454036,0.15183611,0.13191807,0.12280593,0.116523355,0.11744207,0.11871189,0.11054328,0.102327324
191,0.11738947,0.13314423,0.12559827,0.15781122,0.13525635,0.11562776,0.116682574,0.13312918,0.13191149,0.12710114
192,0.1243077,0.11975958,0.13178235,0.10381499,0.12807907,0.11687161,0.13824244,0.1251031,0.1274876,0.1144038
193,0.11638986,0.10799943,0.1274316,0.1065116,0.14062165,0.11897234,0.14096963,0.11817006,0.10855848,0.11934107
194,0.12538645,0.121948004,0.11784886,0.11931476,0.12229879,0.123403594,0.14820343,0.122620456,0.14841165,0.1095911
195,0.115925714,0.13365085,0.12217283,0.13532571,0.1340584,0.13216121,0.1404067,0.11047795,0.11997895,0.098256715
196,0.119607516,0.1347776,0.1166166,0.12320307,0.13634917,0.12117845,0.11402026,0.09929495,0.116210066,0.1119825
197,0.15488271,0.1195586,0.1280405,0.12643562,0.12154338,0.11421272,0.12280447,0.13976046,0.1165459,0.116294086
198,0.12935449,0.13692687,0.12274691,0.111214004,0.11375466,0.12487967,0.11514654,0.11842802,0.124013886,0.10941015
199,0.11476533,0.10657774,0.12692879,0.1312283,0.11886345,0.116633385,0.09953444,0.120197326,0.10888075,0.13500813
200,0.13752519,0.124758676,0.11787492,0.13588104,0.13758346,0.120844156,0.14384091,0.10953303,0.1098657,0.12417944
201,0.12571508,0.14031017,0.13043611,0.13672364,0.1255072,0.1221399,0.1265217,0.11714402,0.12181197,0.12054163
202,0.106534466,0.11166966,0.12135361,0.13246499,0.11211602,0.10751876,0.120264985,0.12147352,0.12298537,0.10445404
203,0.10341942,0.11259109,0.12835637,0.13416843,0.11789316,0.10915668,0.14980224,0.1453881,0.11193435,0.12708291
204,0.15398748,0.13889092,0.13000453,0.12702537,0.116569996,0.14277054,0.11152463,0.13695605,0.12087177,0.12438521
205,0.13423005,0.15204096,0.12849806,0.12580597,0.11193739,0.13274485,0.14031574,0.106240325,0.110253274,0.102384456
206,0.13109906,0.101623714,0.12121365,0.16291356,0.115177505,0.116150334,0.11573325,0.11402052,0.1362432,0.13187407
207,0.10525682,0.11023708,0.11426397,0.10904055,0.1298703,0.12916155,0.118723415,0.10733561,0.120515384,0.114459574
208,0.14538199,0.12040444,0.12621209,0.1356033,0.12633102,0.11198838,0.13011327,0.14241254,0.13029695,0.11552217
209,0.12324837,0.119926006,0.12667222,0.114322364,0.1078991,0.1298445,0.1208435,0.12975845,0.116846174,0.11272903
210,0.1339962,0.12141568,0.120033786,0.12302068,0.10843659,0.13094996,0.1036188,0.11127435,0.13741487,0.11927436
211,0.12043926,0.11338248,0.122910604,0.10997906,0.13881712,0.114062116,0.1400551,0.1097502,0.13446382,0.10441035
212,0.104946084,0.12612104,0.11351779,0.121997796,0.117921084,0.11529514,0.121943325,0.1634905,0.11152787,0.14947069
213,0.11643919,0.114639476,0.124756016,0.11892707,0.1206651,0.11842431,0.12507012,0.11310064,0.10722168,0.12888923
214,0.110857055,0.10912418,0.13675636,0.107077196,0.10862489,0.113854274,0.13412316,0.18532637,0.12342782,0.11430356
215,0.09847346,0.13737103,0.12984824,0.14281361,0.14943954,0.11048874,0.11497661,0.12586999,0.1131283,0.112514794
216,0.12606168,0.10887257,0.15520927,0.13091607,0.1364131,0.14588779,0.13831903,0.11910865,0.14637615,0.10699937
217,0.10361099,0.13016646,0.10657613,0.11078644,0.12094411,0.12216638,0.10689388,0.11207655,0.107621476,0.12149393
218,0.1239714,0.122313425,0.13657355,0.13964586,0.12044428,0.12140819,0.12029547,0.11596903,0.12808873,0.1203617
219,0.13319269,0.120364,0.11592086,0.12032745,0.13665774,0.11706055,0.12733537,0.11115514,0.12918967,0.10886443
220,0.16431615,0.11228024,0.10995251,0.12279853,0.11436869,0.13248837,0.11300644,0.12886658,0.12919109,0.112347245
221,0.12201915,0.12601231,0.14377113,0.11490299,0.13031462,0.113279685,0.13516593,0.12672216,0.12087293,0.11117766
222,0.13371561,0.10406622,0.14778,0.13977756,0.13548075,0.12386687,0.117720455,0.13591763,0.11505827,0.14217082
223,0.14252335,0.11887711,0.122373566,0.12261988,0.13009413,0.13225129,0.12207437,0.12454204,0.12362214,0.10584068
224,0.12134306,0.114555806,0.11856674,0.106954396,0.1346103,0.13923769,0.12233083,0.115687594,0.1147343,0.10405337
